Unique Identifier,episode_ref,track_name,date,decade,castaway_ref,std_name,std_artist,std_artist_id
13177,1649,"Abraham, Martin and John by Marvin Gaye",7/25/1980,80,526,daley thompson,marvin gaye,A3168
13182,1649,The Best Days Of My Life by Rod Stewart,7/25/1980,80,526,daley thompson,rod stewart,A4131
13183,1649,Unchained Melody,7/25/1980,80,526,daley thompson,unchained melody,A5214
13176,1648,Ave Maria by Charles-François Gounod,8/1/1980,80,625,david scott blackhall,charles francois gounod,A792
13169,1648,"Non, Je Ne Regrette Rien by Édith Piaf",8/1/1980,80,625,david scott blackhall,edith piaf,A1312
13175,1648,Nocturne In E Flat Major,8/1/1980,80,625,david scott blackhall,frédéric chopin,A1637
13172,1648,Love Is here to stay (from Goldwyn Follies) by George Gershwin,8/1/1980,80,625,david scott blackhall,george gershwin,A1727
13170,1648,Home by Layton & Johnstone,8/1/1980,80,625,david scott blackhall,layton johnstone,A2791
13173,1648,Lollipops by Mario De Pietro,8/1/1980,80,625,david scott blackhall,mario de pietro,A3126
13174,1648,The Click Song by Miriam Makeba,8/1/1980,80,625,david scott blackhall,miriam makeba,A3331
13171,1648,The Whiffenpoof Song,8/1/1980,80,625,david scott blackhall,the whiffenpoof song,A5060
13163,1647,Satin Doll by Duke Ellington & His Orchestra,8/8/1980,80,1045,gregory peck,duke ellington,A1262
13168,1647,"New York, New York by Frank Sinatra",8/8/1980,80,1045,gregory peck,frank sinatra,A1599
13167,1647,"Fantaisie-Impromptu in C sharp minor, Op. 66",8/8/1980,80,1045,gregory peck,frédéric chopin,A1637
13165,1647,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,8/8/1980,80,1045,gregory peck,giacomo puccini,A1790
13162,1647,La traviata Prelude to Act 1 by Giuseppe Verdi,8/8/1980,80,1045,gregory peck,giuseppe verdi,A1815
13161,1647,Symphony No. 7 in A major by Ludwig van Beethoven,8/8/1980,80,1045,gregory peck,ludwig van beethoven,A3004
13166,1647,Violin Concerto in D major by Ludwig van Beethoven,8/8/1980,80,1045,gregory peck,ludwig van beethoven,A3004
13164,1647,Symphony No. 40 In G Minor by Wolfgang Amadeus Mozart,8/8/1980,80,1045,gregory peck,wolfgang amadeus mozart,A5418
13153,1646,String Quartet in C major by Franz Schubert,8/15/1980,80,2918,william trevor,franz schubert,A1618
13158,1646,"Impromptu in B flat major, D935 No. 3 by Franz Schubert",8/15/1980,80,2918,william trevor,franz schubert,A1618
13154,1646,Sound the trumpet (from Birthday Ode 'Come ye sons of art away') by Henry Purcell,8/15/1980,80,2918,william trevor,henry purcell,A2014
13155,1646,Concerto For Two Harpsichords in C minor by Johann Sebastian Bach,8/15/1980,80,2918,william trevor,johann sebastian bach,A2427
13159,1646,Clarinet Quintet In B minor by Johannes Brahms,8/15/1980,80,2918,william trevor,johannes brahms,A2430
13160,1646,Ave Verum Corpus by King's College Chapel Choir,8/15/1980,80,2918,william trevor,king s college chapel choir,A2715
13157,1646,The Mouse Problem,8/15/1980,80,2918,william trevor,the mouse problem,A4925
13156,1646,Piano Concerto No. 24 in C minor by Wolfgang Amadeus Mozart,8/15/1980,80,2918,william trevor,wolfgang amadeus mozart,A5418
13151,1645,Symphony Of Psalms by Igor Stravinsky,8/22/1980,80,2697,stephen sondheim,igor stravinsky,A2132
13149,1645,Poems by Isao Sato & Sab Shimono,8/22/1980,80,2697,stephen sondheim,isao sato sab shimono,A2181
13148,1645,Piano Concerto No. 2 in B flat major by Johannes Brahms,8/22/1980,80,2697,stephen sondheim,johannes brahms,A2430
13147,1645,Porgy and Bess by Lawrence Winters and Others,8/22/1980,80,2697,stephen sondheim,lawrence winters,A2789
13152,1645,The Ballad Of Sweeney Todd by Len Cariou,8/22/1980,80,2697,stephen sondheim,len cariou,A2807
13145,1645,Valses nobles et sentimentales by Maurice Ravel,8/22/1980,80,2697,stephen sondheim,maurice ravel,A3201
13150,1645,Piano Concerto for Left-Hand in D minor by Maurice Ravel,8/22/1980,80,2697,stephen sondheim,maurice ravel,A3201
13146,1645,Concerto For Orchestra,8/22/1980,80,2697,stephen sondheim,michael tippett,A3280
13137,1644,A wandering ministrel I (from The Mikado) by Arthur Sullivan,8/29/1980,80,2824,tristan jones,arthur sullivan,A297
13144,1644,Hearts Of Oak by Band of HM Royal Marines,8/29/1980,80,2824,tristan jones,band of hm royal marines,A357
13140,1644,Love Will Keep Us Together by Dionne Warwick,8/29/1980,80,2824,tristan jones,dionne warwick,A1169
13142,1644,Lullaby Of Broadway by Ella Fitzgerald,8/29/1980,80,2824,tristan jones,ella fitzgerald,A1368
13143,1644,Hallelujah Chorus (from Messiah) by George Frideric Handel,8/29/1980,80,2824,tristan jones,george frideric handel,A1725
13139,1644,Night On The Bare Mountain by Modest Mussorgsky,8/29/1980,80,2824,tristan jones,modest mussorgsky,A3348
13141,1644,1812 Overture by Peter Ilyich Tchaikovsky,8/29/1980,80,2824,tristan jones,pyotr ilyich tchaikovsky,A3932
13138,1644,"Hello, Goodbye by The Beatles",8/29/1980,80,2824,tristan jones,the beatles,A4705
13130,1643,Amor ti vieta (from Fedora) by Aureliano Pertile,9/5/1980,80,2248,renata scotto,aureliano pertile,A324
13131,1643,Nocturne In E Flat Major,9/5/1980,80,2248,renata scotto,frédéric chopin,A1637
13134,1643,"Sola, perduta, abbandonata (from Manon Lescaut) by Giacomo Puccini",9/5/1980,80,2248,renata scotto,giacomo puccini,A1790
13136,1643,Poveri Fiori by Renata Scotto,9/5/1980,80,2248,renata scotto,renata scotto,A4016
13132,1643,Liebestod (from Tristan und Isolde),9/5/1980,80,2248,renata scotto,richard wagner,A4058
13129,1643,Arabeske in C major by Robert Schumann,9/5/1980,80,2248,renata scotto,robert schumann,A4108
13135,1643,Träumerei (from Scenes from Childhood) by Robert Schumann,9/5/1980,80,2248,renata scotto,robert schumann,A4108
13133,1643,Yesterday by The Beatles,9/5/1980,80,2248,renata scotto,the beatles,A4705
13123,1642,Night and Day by Al Bowlly,9/12/1980,80,771,earl of snowdon,al bowlly,A73
13125,1642,West Side Story Prologue by Leonard Bernstein,9/12/1980,80,771,earl of snowdon,leonard bernstein,A2830
13127,1642,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,9/12/1980,80,771,earl of snowdon,ludwig van beethoven,A3004
13124,1642,See What The Boys In The Back Room Will Have by Marlene Dietrich,9/12/1980,80,771,earl of snowdon,marlene dietrich,A3146
13122,1642,London Pride by Noël Coward,9/12/1980,80,771,earl of snowdon,noel coward,A3554
13126,1642,Swan Lake - Act 4 (finale) by Peter Ilyich Tchaikovsky,9/12/1980,80,771,earl of snowdon,pyotr ilyich tchaikovsky,A3932
13121,1642,The Green Cockatoo by Roberto Inglez & his Orchestra,9/12/1980,80,771,earl of snowdon,roberto inglez his orchestra,A4121
13128,1642,Land of My Fathers by The Fron Male Voice Choir,9/12/1980,80,771,earl of snowdon,the fron male voice choir,A4827
13113,1641,Rondo capriccioso in E major by Felix Mendelssohn,9/19/1980,80,148,antal dorati,felix mendelssohn,A1515
13119,1641,Täuschung (from Winterreise) by Franz Schubert,9/19/1980,80,148,antal dorati,franz schubert,A1618
13118,1641,Clarinet Quintet In B minor by Johannes Brahms,9/19/1980,80,148,antal dorati,johannes brahms,A2430
13114,1641,The Seasons by Joseph Haydn,9/19/1980,80,148,antal dorati,joseph haydn,A2572
13116,1641,"O, namen, Namenlose Freude! (from Fidelio) by Ludwig van Beethoven",9/19/1980,80,148,antal dorati,ludwig van beethoven,A3004
13115,1641,Concerto For Orchestra,9/19/1980,80,148,antal dorati,michael tippett,A3280
13120,1641,Now is the winter of our discontent (from Richard III) by William Shakespeare,9/19/1980,80,148,antal dorati,william shakespeare,A5397
13117,1641,"String Quartet No. 21 in D major, K575 by Wolfgang Amadeus Mozart",9/19/1980,80,148,antal dorati,wolfgang amadeus mozart,A5418
13108,1640,Do Not Go Gentle into that Good Night by Dylan Thomas,9/26/1980,80,1866,michael powell,dylan thomas,A1275
13112,1640,Barcarolle (from Tales of Hoffman) by Jacques Offenbach,9/26/1980,80,1866,michael powell,jacques offenbach,A2248
13105,1640,"Well-tempered Clavier, Book 1 - Prelude & Fugue in C major by Johann Sebastian Bach",9/26/1980,80,1866,michael powell,johann sebastian bach,A2427
13111,1640,Partita for Solo Violin No. 2 in D minor by Johann Sebastian Bach,9/26/1980,80,1866,michael powell,johann sebastian bach,A2427
13107,1640,Violin Sonata In A by Ludwig van Beethoven,9/26/1980,80,1866,michael powell,ludwig van beethoven,A3004
13106,1640,Disc Jockey by Mike Nichols and Elaine May,9/26/1980,80,1866,michael powell,mike nichols and elaine may,A3299
13110,1640,On the Dnieper by Modest Mussorgsky,9/26/1980,80,1866,michael powell,modest mussorgsky,A3348
13109,1640,Der Rosenkavalier by Richard Strauss,9/26/1980,80,1866,michael powell,richard strauss,A4054
13102,1639,What Are You Doing The Rest Of Your Life by Barbra Streisand,10/3/1980,80,99,andrea newman,barbra streisand,A375
13097,1639,Organ Symphony No. 5 in F minor by Charles-Marie Widor,10/3/1980,80,99,andrea newman,charles marie widor,A795
13103,1639,Fern Hill by Dylan Thomas,10/3/1980,80,99,andrea newman,dylan thomas,A1275
13101,1639,Here's That Rainy Day by Frank Sinatra,10/3/1980,80,99,andrea newman,frank sinatra,A1599
13099,1639,In Sistiamo by Giacomo Puccini,10/3/1980,80,99,andrea newman,giacomo puccini,A1790
13098,1639,Symphony No. 6 in E minor by Ralph Vaughan Williams,10/3/1980,80,99,andrea newman,ralph vaughan williams,A3962
13104,1639,Im Abendrot (from Four Last Songs) by Richard Strauss,10/3/1980,80,99,andrea newman,richard strauss,A4054
13100,1639,Liebestod (from Tristan und Isolde),10/3/1980,80,99,andrea newman,richard wagner,A4058
13096,1638,"The foggy, foggy dew by Benjamin Britten",10/10/1980,80,2361,ronald lockley,benjamin britten,A438
13089,1638,"The Twelve Days Of Christmas by Choir of St John’s College, Cambridge",10/10/1980,80,2361,ronald lockley,"choir of st john’s college, cambridge",A845
13092,1638,Prélude à l'après midi d'un faune by Claude Debussy,10/10/1980,80,2361,ronald lockley,claude debussy,A904
13090,1638,Solveig's Song (from Peer Gynt Suite No. 2) by Edvard Grieg,10/10/1980,80,2361,ronald lockley,edvard grieg,A1325
13091,1638,Mazurka by Frédéric Chopin/Douglas,10/10/1980,80,2361,ronald lockley,frédéric chopin,A1637
13094,1638,"Après un rêve, Op. 7/1 by Gabriel Fauré",10/10/1980,80,2361,ronald lockley,gabriel faure,A1657
13095,1638,David Of The White Rock by Harry Secombe,10/10/1980,80,2361,ronald lockley,harry secombe,A1965
13093,1638,The Blue Danube by Johann Strauss II,10/10/1980,80,2361,ronald lockley,johann strauss ii,A2429
13083,1637,Octet in F major by Franz Schubert,10/17/1980,80,2586,sir john tooley,franz schubert,A1618
13085,1637,Ella giammai m'amò (from Don Carlos) by Giuseppe Verdi,10/17/1980,80,2586,sir john tooley,giuseppe verdi,A1815
13084,1637,The Trojans by Hector Berlioz,10/17/1980,80,2586,sir john tooley,hector berlioz,A1983
13086,1637,Symphony No. 88 in G major 'Letter V' by Joseph Haydn,10/17/1980,80,2586,sir john tooley,joseph haydn,A2572
13081,1637,Concerto For Double String Orchestra by Michael Tippett,10/17/1980,80,2586,sir john tooley,michael tippett,A3280
13082,1637,Selig wie die Sonne (from Die Meistersinger von Nürnberg),10/17/1980,80,2586,sir john tooley,richard wagner,A4058
13087,1637,Mein schöner Stern! (from Minnespiel) by Robert Schumann,10/17/1980,80,2586,sir john tooley,robert schumann,A4108
13088,1637,The Marriage Of Figaro Act 2 Finale by Wolfgang Amadeus Mozart,10/17/1980,80,2586,sir john tooley,wolfgang amadeus mozart,A5418
13074,1636,Like a Rolling Stone by Bob Dylan,10/24/1980,80,344,brian glover,bob dylan,A564
13076,1636,"Non, Je Ne Regrette Rien by Édith Piaf",10/24/1980,80,344,brian glover,edith piaf,A1312
13073,1636,Sarabande by George Frideric Handel,10/24/1980,80,344,brian glover,george frideric handel,A1725
13078,1636,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,10/24/1980,80,344,brian glover,johann sebastian bach,A2427
13080,1636,Lay Me Low by John Tams & Albion Band,10/24/1980,80,344,brian glover,john tams,A2507
13079,1636,Too Young by Nat King Cole,10/24/1980,80,344,brian glover,nat king cole,A3445
13077,1636,Romeo and Juliet by Sergei Prokofiev,10/24/1980,80,344,brian glover,sergei prokofiev,A4336
13075,1636,The Lark In The Morning by Maddy Prior & Steeleye Span,10/24/1980,80,344,brian glover,steeleye span,A4527
13070,1635,Lincoln Portrait by Aaron Copland,10/31/1980,80,403,catherine gaskin,aaron copland,A30
13071,1635,Symphony No. 9 in C major 'Great' by Franz Schubert,10/31/1980,80,403,catherine gaskin,franz schubert,A1618
13069,1635,Orchestral Suite No. 2 in B minor by Johann Sebastian Bach,10/31/1980,80,403,catherine gaskin,johann sebastian bach,A2427
13068,1635,Piano Concerto No. 1 in D minor by Johannes Brahms,10/31/1980,80,403,catherine gaskin,johannes brahms,A2430
13072,1635,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",10/31/1980,80,403,catherine gaskin,ludwig van beethoven,A3004
13065,1635,Symphony No. 6 in B minor 'Pathétique' by Peter Ilyich Tchaikovsky,10/31/1980,80,403,catherine gaskin,pyotr ilyich tchaikovsky,A3932
13066,1635,"Scherzo in B flat minor, Op. 31",10/31/1980,80,403,catherine gaskin,scherzo in b flat minor op 31,A4299
13067,1635,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,10/31/1980,80,403,catherine gaskin,wolfgang amadeus mozart,A5418
13060,1634,Jeannie With The Light Brown Hair by Carroll Gibbons and his String Quintet,11/7/1980,80,667,derek tangye,carroll gibbons,A755
13058,1634,Reflets dans l'eau (from Images) by Claude Debussy,11/7/1980,80,667,derek tangye,claude debussy,A904
13059,1634,Galop by Cyril Smith and Phylis Sellick,11/7/1980,80,667,derek tangye,cyril smith,A1011
13063,1634,Holberg Suite by Edvard Grieg,11/7/1980,80,667,derek tangye,edvard grieg,A1325
13057,1634,Io de' sospiri (Shepherd boy's song) (from Tosca) by Giacomo Puccini,11/7/1980,80,667,derek tangye,giacomo puccini,A1790
13062,1634,String Quartet in D major by Joseph Haydn,11/7/1980,80,667,derek tangye,joseph haydn,A2572
13064,1634,This Is My Lovely Day by Lizbeth Webb,11/7/1980,80,667,derek tangye,lizbeth webb,A2923
13061,1634,Symphony No. 2 in E minor by Sergey Rachmaninov,11/7/1980,80,667,derek tangye,sergey rachmaninov,A4337
13052,1633,In Nature's Realm Overture by Antonín Dvořák,11/14/1980,80,1761,mark elder,antonin dvorak,A248
13055,1633,String Quintet in C major by Franz Schubert,11/14/1980,80,1761,mark elder,franz schubert,A1618
13053,1633,I Used To Be Colour Blind by Fred Astaire,11/14/1980,80,1761,mark elder,fred astaire,A1622
13051,1633,Torno all'assalto (from Falstaff) by Giuseppe Verdi,11/14/1980,80,1761,mark elder,giuseppe verdi,A1815
13054,1633,Ein Heldenleben by Richard Strauss,11/14/1980,80,1761,mark elder,richard strauss,A4054
13050,1633,Almighty and Everlasting God by The Clerkes of Oxenford,11/14/1980,80,1761,mark elder,the clerkes of oxenford,A4775
13056,1633,Wie Klug Wie Gut,11/14/1980,80,1761,mark elder,wie klug wie gut,A5362
13049,1633,Piano Concerto No. 17 in G major by Wolfgang Amadeus Mozart,11/14/1980,80,1761,mark elder,wolfgang amadeus mozart,A5418
13048,1632,Cello Concerto in E Minor by Edward Elgar,11/21/1980,80,1225,jacquetta hawkes,edward elgar,A1326
13047,1632,Fugue For Tin Horns (from Guys and Dolls) by Frank Loesser,11/21/1980,80,1225,jacquetta hawkes,frank loesser,A1594
13045,1632,Water Music by George Frideric Handel,11/21/1980,80,1225,jacquetta hawkes,george frideric handel,A1725
13046,1632,Smoking In A Hot Bath by J B Priestley,11/21/1980,80,1225,jacquetta hawkes,j b priestley,A2205
13042,1632,"Violin Sonata No. 9 in A major, Op. 47 'Kreutzer' by Ludwig van Beethoven",11/21/1980,80,1225,jacquetta hawkes,ludwig van beethoven,A3004
13043,1632,Balham-Gateway To The South by Peter Sellers,11/21/1980,80,1225,jacquetta hawkes,peter sellers,A3831
13041,1632,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,11/21/1980,80,1225,jacquetta hawkes,wolfgang amadeus mozart,A5418
13044,1632,String Quintet No. 4 in G minor by Wolfgang Amadeus Mozart,11/21/1980,80,1225,jacquetta hawkes,wolfgang amadeus mozart,A5418
13040,1631,Caro Mio Ben by Beniamino Gigli,11/28/1980,80,2788,tom conti,beniamino gigli,A437
13036,1631,Alfie by Cilla Black,11/28/1980,80,2788,tom conti,cilla black,A888
13039,1631,Sea Pictures - Sea slumber-song by Edward Elgar,11/28/1980,80,2788,tom conti,edward elgar,A1326
13033,1631,Where'er you walk (from Semele) by George Frideric Handel,11/28/1980,80,2788,tom conti,george frideric handel,A1725
13038,1631,Dies irae (from Requiem Mass) by Giuseppe Verdi,11/28/1980,80,2788,tom conti,giuseppe verdi,A1815
13037,1631,Partita for Keyboard No. 1 in B flat major by Johann Sebastian Bach,11/28/1980,80,2788,tom conti,johann sebastian bach,A2427
13035,1631,Seguiriyas Y Bulerias by Paco Aguilera & Antonio Gonzalez,11/28/1980,80,2788,tom conti,paco aguilera antonio gonzalez,A3669
13034,1631,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,11/28/1980,80,2788,tom conti,wolfgang amadeus mozart,A5418
13029,1630,Wide-Eyed and Legless by Andy Fairweather-Low,12/5/1980,80,44,alan minter,andy fairweather low,A204
13027,1630,Just The Way You Are by Billy Joel,12/5/1980,80,44,alan minter,billy joel,A515
13026,1630,Brown Girl In The Ring by Boney M.,12/5/1980,80,44,alan minter,boney m,A598
13032,1630,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,12/5/1980,80,44,alan minter,edward elgar,A1326
13030,1630,My Way by Frank Sinatra,12/5/1980,80,44,alan minter,frank sinatra,A1599
13028,1630,He Was Beautiful by Iris Williams,12/5/1980,80,44,alan minter,iris williams,A2170
13031,1630,Prize Fighter by Jigsaw,12/5/1980,80,44,alan minter,jigsaw,A2346
13025,1630,Sweet Lorraine by Nat King Cole,12/5/1980,80,44,alan minter,nat king cole,A3445
13019,1629,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,12/12/1980,80,1444,jose carreras,giacomo puccini,A1790
13024,1629,Non la sospiri (from Tosca) by Giacomo Puccini,12/12/1980,80,1444,jose carreras,giacomo puccini,A1790
