Source,Target,Type,Weight
A2570,A3724,Undirected,1
A1326,A1394,Undirected,1
A1639,A4503,Undirected,1
A2715,A3004,Undirected,2
A1703,A3201,Undirected,1
A710,A5297,Undirected,1
A1898,A2383,Undirected,1
A3155,A5418,Undirected,1
A936,A1325,Undirected,1
A1725,A1790,Undirected,7
A4108,A4108,Undirected,1
A375,A1790,Undirected,4
A2572,A4337,Undirected,2
A779,A1576,Undirected,1
A702,A4054,Undirected,1
A1325,A2615,Undirected,1
A490,A1960,Undirected,1
A357,A1662,Undirected,1
A605,A2177,Undirected,1
A1085,A3445,Undirected,1
A48,A1629,Undirected,1
A567,A779,Undirected,1
A1376,A4227,Undirected,1
A248,A908,Undirected,1
A1599,A3205,Undirected,1
A1326,A1714,Undirected,1
A890,A1368,Undirected,1
A1169,A2060,Undirected,1
A30,A2304,Undirected,1
A1368,A4054,Undirected,1
A297,A4705,Undirected,2
A1812,A5297,Undirected,1
A1622,A3645,Undirected,1
A1599,A2902,Undirected,1
A2228,A5418,Undirected,2
A276,A4336,Undirected,1
A285,A1368,Undirected,2
A1821,A4517,Undirected,1
A1510,A2427,Undirected,4
A1460,A2874,Undirected,1
A3839,A4192,Undirected,1
A74,A1169,Undirected,1
A1790,A3081,Undirected,1
A4811,A5418,Undirected,2
A3957,A5469,Undirected,1
A952,A4151,Undirected,1
A2396,A3004,Undirected,3
A166,A255,Undirected,1
A776,A4054,Undirected,1
A444,A3004,Undirected,3
A299,A5067,Undirected,1
A4337,A4419,Undirected,1
A1637,A4016,Undirected,1
A357,A2570,Undirected,1
A1768,A2087,Undirected,1
A4553,A5412,Undirected,1
A3934,A4555,Undirected,1
A2430,A4291,Undirected,1
A1467,A2868,Undirected,1
A4270,A5032,Undirected,1
A1348,A4904,Undirected,1
A2931,A3004,Undirected,1
A276,A288,Undirected,1
A1537,A3226,Undirected,1
A301,A4054,Undirected,1
A737,A2940,Undirected,1
A2917,A3445,Undirected,1
A1725,A3359,Undirected,1
A1790,A2014,Undirected,1
A248,A1515,Undirected,2
A492,A4269,Undirected,1
A957,A4705,Undirected,1
A3457,A5120,Undirected,1
A792,A4976,Undirected,1
A666,A1999,Undirected,1
A1594,A3831,Undirected,1
A4409,A4954,Undirected,1
A3146,A4474,Undirected,1
A365,A2323,Undirected,1
A364,A5418,Undirected,1
A3156,A5401,Undirected,1
A311,A4054,Undirected,1
A364,A444,Undirected,1
A2364,A3004,Undirected,1
A726,A3932,Undirected,1
A1786,A3645,Undirected,1
A285,A2984,Undirected,1
A1725,A3004,Undirected,14
A1584,A3488,Undirected,1
A702,A3348,Undirected,1
A1924,A3376,Undirected,1
A1637,A3932,Undirected,1
A1326,A1983,Undirected,5
A3554,A4827,Undirected,1
A1940,A3280,Undirected,1
A1637,A2114,Undirected,1
A4510,A5001,Undirected,1
A1815,A2841,Undirected,2
A2342,A4981,Undirected,1
A1178,A1455,Undirected,1
A1368,A3348,Undirected,1
A444,A4291,Undirected,1
A1654,A4239,Undirected,1
A721,A4131,Undirected,1
A4609,A5203,Undirected,1
A1898,A5284,Undirected,2
A1637,A5418,Undirected,3
A564,A4720,Undirected,1
A1749,A3015,Undirected,1
A365,A2977,Undirected,1
A1315,A4705,Undirected,1
A117,A3788,Undirected,1
A2428,A4705,Undirected,1
A1725,A1898,Undirected,3
A375,A1898,Undirected,2
A1618,A1662,Undirected,2
A1784,A3932,Undirected,1
A4313,A5418,Undirected,1
A1618,A1790,Undirected,7
A2252,A4800,Undirected,1
A2132,A3201,Undirected,5
A2977,A3031,Undirected,1
A533,A3932,Undirected,1
A1467,A2429,Undirected,1
A848,A4409,Undirected,1
A461,A5418,Undirected,1
A2184,A4959,Undirected,1
A1004,A4022,Undirected,1
A297,A2030,Undirected,1
A1368,A2634,Undirected,1
A723,A3208,Undirected,1
A2743,A5382,Undirected,1
A1790,A2074,Undirected,4
A1622,A5418,Undirected,3
A1326,A3201,Undirected,5
A2430,A4054,Undirected,4
A3445,A5158,Undirected,2
A325,A1790,Undirected,1
A2714,A3331,Undirected,1
A533,A5418,Undirected,2
A417,A3457,Undirected,1
A786,A1052,Undirected,1
A2074,A5397,Undirected,1
A3544,A3548,Undirected,1
A886,A1326,Undirected,1
A630,A2478,Undirected,1
A592,A4269,Undirected,1
A2074,A4222,Undirected,1
A2074,A2783,Undirected,1
A4609,A5378,Undirected,1
A2908,A4705,Undirected,1
A2374,A3041,Undirected,1
A3376,A5246,Undirected,1
A283,A5280,Undirected,1
A2356,A4445,Undirected,1
A1325,A4624,Undirected,1
A1312,A1616,Undirected,1
A1236,A1865,Undirected,1
A2181,A2789,Undirected,1
A2074,A2224,Undirected,1
A1309,A2532,Undirected,1
A2205,A3831,Undirected,1
A467,A4187,Undirected,1
A3934,A5246,Undirected,1
A2783,A4976,Undirected,1
A242,A904,Undirected,1
A1348,A1618,Undirected,1
A1241,A3348,Undirected,1
A3932,A4490,Undirected,1
A2445,A2759,Undirected,1
A2132,A3047,Undirected,1
A1978,A2427,Undirected,1
A1815,A3187,Undirected,1
A3962,A5418,Undirected,5
A564,A2427,Undirected,3
A255,A1465,Undirected,1
A276,A1326,Undirected,1
A4116,A4239,Undirected,1
A2613,A4480,Undirected,1
A2554,A4409,Undirected,1
A998,A4192,Undirected,1
A923,A1790,Undirected,1
A2745,A3004,Undirected,2
A1591,A3076,Undirected,1
A2396,A4054,Undirected,1
A1622,A4517,Undirected,1
A1361,A2430,Undirected,1
A1454,A3206,Undirected,1
A2235,A4705,Undirected,1
A1618,A3359,Undirected,1
A1515,A3897,Undirected,2
A1618,A1706,Undirected,1
A3004,A3030,Undirected,1
A3076,A4993,Undirected,1
A2955,A4270,Undirected,1
A1804,A3602,Undirected,1
A1898,A3277,Undirected,1
A977,A2917,Undirected,1
A574,A1343,Undirected,1
A2336,A3701,Undirected,1
A81,A1390,Undirected,1
A2992,A3831,Undirected,1
A1725,A4705,Undirected,4
A375,A4705,Undirected,2
A2841,A4054,Undirected,4
A3891,A5284,Undirected,1
A255,A2623,Undirected,1
A492,A3938,Undirected,1
A1599,A1965,Undirected,1
A1186,A2795,Undirected,1
A1618,A3004,Undirected,36
A357,A4705,Undirected,1
A1790,A2572,Undirected,1
A1897,A1960,Undirected,1
A873,A1983,Undirected,2
A2275,A2430,Undirected,1
A1390,A1784,Undirected,1
A3515,A3932,Undirected,1
A726,A3454,Undirected,1
A702,A2396,Undirected,1
A1662,A3206,Undirected,2
A917,A4291,Undirected,1
A2430,A3348,Undirected,1
A1725,A5094,Undirected,1
A1510,A3962,Undirected,1
A248,A1622,Undirected,1
A526,A1422,Undirected,1
A3004,A4664,Undirected,1
A3977,A4976,Undirected,1
A1725,A3646,Undirected,1
A977,A1394,Undirected,1
A32,A2224,Undirected,1
A2304,A2430,Undirected,1
A1394,A3242,Undirected,1
A297,A4058,Undirected,3
A1536,A4705,Undirected,1
A1618,A3358,Undirected,1
A1618,A1898,Undirected,11
A1615,A2428,Undirected,1
A1840,A2918,Undirected,1
A3201,A3445,Undirected,1
A2977,A4377,Undirected,1
A106,A1285,Undirected,1
A1326,A4330,Undirected,1
A1148,A3231,Undirected,1
A1622,A1637,Undirected,1
A4131,A4954,Undirected,1
A1394,A4752,Undirected,1
A1368,A1962,Undirected,1
A1963,A3586,Undirected,1
A845,A1639,Undirected,1
A2427,A2874,Undirected,1
A2275,A2427,Undirected,1
A1657,A4629,Undirected,1
A1948,A4108,Undirected,1
A3004,A4577,Undirected,1
A3673,A5418,Undirected,1
A1560,A1932,Undirected,1
A918,A4131,Undirected,1
A1824,A5349,Undirected,1
A3168,A3834,Undirected,1
A679,A937,Undirected,1
A255,A2245,Undirected,1
A1836,A5284,Undirected,1
A1599,A2346,Undirected,1
A264,A506,Undirected,1
A2817,A4981,Undirected,1
A2426,A3492,Undirected,1
A2050,A3793,Undirected,1
A1790,A2862,Undirected,1
A1428,A2427,Undirected,1
A1326,A2770,Undirected,1
A4409,A5014,Undirected,1
A3126,A3331,Undirected,1
A1820,A2430,Undirected,1
A459,A2376,Undirected,1
A1076,A1960,Undirected,1
A1326,A2715,Undirected,1
A3232,A3484,Undirected,1
A3245,A4538,Undirected,1
A2694,A4709,Undirected,1
A1907,A2427,Undirected,1
A2427,A5144,Undirected,1
A1394,A5138,Undirected,1
A1427,A5284,Undirected,1
A1368,A1376,Undirected,1
A301,A1618,Undirected,1
A1843,A5238,Undirected,1
A5364,A5418,Undirected,1
A2427,A4650,Undirected,1
A2132,A4336,Undirected,1
A1898,A5246,Undirected,2
A2427,A4895,Undirected,1
A506,A1275,Undirected,1
A1616,A1961,Undirected,1
A1686,A5418,Undirected,1
A3658,A4991,Undirected,1
A3362,A4054,Undirected,1
A1815,A2167,Undirected,1
A3781,A4479,Undirected,1
A2977,A4056,Undirected,1
A2614,A4139,Undirected,1
A1205,A1510,Undirected,1
A3644,A3802,Undirected,1
A1983,A4399,Undirected,1
A506,A5418,Undirected,5
A2429,A3868,Undirected,1
A3206,A5418,Undirected,10
A357,A667,Undirected,1
A365,A1390,Undirected,1
A1326,A4336,Undirected,1
A1412,A1790,Undirected,1
A1898,A3201,Undirected,1
A1962,A3004,Undirected,1
A5135,A5418,Undirected,1
A4384,A4538,Undirected,1
A1725,A2030,Undirected,1
A702,A1515,Undirected,2
A2304,A3329,Undirected,1
A1618,A4705,Undirected,2
A1368,A4144,Undirected,1
A405,A2158,Undirected,1
A904,A2862,Undirected,1
A4624,A4705,Undirected,1
A1486,A1615,Undirected,1
A1274,A3127,Undirected,1
A912,A3128,Undirected,1
A438,A1706,Undirected,1
A1622,A2623,Undirected,1
A1790,A3445,Undirected,2
A2304,A2525,Undirected,1
A607,A3455,Undirected,1
A2761,A3932,Undirected,2
A1368,A1515,Undirected,1
A1390,A3932,Undirected,1
A1368,A4108,Undirected,1
A3467,A5418,Undirected,1
A459,A564,Undirected,1
A2427,A5397,Undirected,2
A2530,A3201,Undirected,1
A971,A3004,Undirected,1
A1326,A3748,Undirected,1
A1618,A5094,Undirected,2
A1439,A3329,Undirected,1
A1326,A3015,Undirected,1
A1662,A3745,Undirected,1
A123,A1749,Undirected,1
A2761,A5418,Undirected,1
A3306,A5469,Undirected,1
A3443,A5401,Undirected,1
A998,A3831,Undirected,1
A670,A1326,Undirected,1
A1312,A2445,Undirected,1
A1262,A4466,Undirected,1
A2427,A4922,Undirected,1
A564,A2345,Undirected,1
A255,A508,Undirected,1
A2791,A5060,Undirected,1
A5295,A5418,Undirected,1
A255,A4694,Undirected,1
A4072,A4705,Undirected,1
A2430,A3940,Undirected,1
A779,A1815,Undirected,1
A2817,A3745,Undirected,1
A3128,A3313,Undirected,1
A567,A1615,Undirected,1
A1695,A2430,Undirected,1
A2791,A4041,Undirected,1
A1294,A3548,Undirected,1
A255,A3509,Undirected,1
A1170,A2702,Undirected,1
A3872,A4705,Undirected,4
A1315,A2891,Undirected,1
A1275,A4720,Undirected,1
A564,A3962,Undirected,1
A792,A2791,Undirected,1
A438,A1898,Undirected,3
A1599,A2603,Undirected,2
A2060,A2404,Undirected,1
A458,A570,Undirected,1
A607,A2427,Undirected,2
A3977,A4117,Undirected,1
A2456,A5319,Undirected,1
A1664,A3807,Undirected,1
A2316,A3541,Undirected,1
A4752,A5094,Undirected,1
A1662,A3226,Undirected,1
A4860,A5418,Undirected,1
A3445,A5284,Undirected,1
A3331,A3534,Undirected,1
A1287,A1851,Undirected,1
A438,A1804,Undirected,1
A3161,A5246,Undirected,1
A2841,A4058,Undirected,3
A3602,A4229,Undirected,1
A69,A1384,Undirected,1
A1537,A1662,Undirected,1
A3527,A3932,Undirected,1
A1725,A2316,Undirected,1
A4681,A5320,Undirected,1
A779,A1853,Undirected,1
A2427,A2862,Undirected,1
A3280,A4954,Undirected,1
A536,A2977,Undirected,1
A3234,A4336,Undirected,1
A1695,A2427,Undirected,1
A1768,A2339,Undirected,1
A799,A4829,Undirected,1
A2809,A3748,Undirected,1
A74,A1982,Undirected,1
A3445,A4895,Undirected,1
A2012,A2809,Undirected,1
A1657,A3554,Undirected,1
A811,A1599,Undirected,1
A1186,A5418,Undirected,1
A1129,A5144,Undirected,1
A1236,A2014,Undirected,1
A881,A1262,Undirected,1
A1325,A2430,Undirected,1
A1811,A1815,Undirected,1
A1725,A4058,Undirected,2
A375,A4058,Undirected,1
A1515,A4057,Undirected,1
A461,A4697,Undirected,1
A1326,A5349,Undirected,2
A30,A3932,Undirected,1
A3045,A5284,Undirected,1
A2996,A3461,Undirected,1
A1622,A4697,Undirected,1
A2891,A4054,Undirected,1
A3004,A4291,Undirected,2
A2133,A3932,Undirected,1
A3748,A5364,Undirected,1
A523,A661,Undirected,1
A1326,A5256,Undirected,1
A1275,A2427,Undirected,4
A30,A5418,Undirected,2
A1584,A4407,Undirected,1
A2614,A4732,Undirected,1
A3937,A5014,Undirected,1
A4101,A4416,Undirected,1
A1898,A5381,Undirected,1
A4180,A4533,Undirected,1
A5246,A5246,Undirected,1
A1504,A3004,Undirected,1
A3445,A5397,Undirected,1
A2252,A4705,Undirected,1
A564,A4337,Undirected,1
A1898,A2770,Undirected,1
A116,A1897,Undirected,1
A2657,A3575,Undirected,1
A1870,A2663,Undirected,1
A1622,A2837,Undirected,1
A577,A2917,Undirected,1
A1843,A4181,Undirected,1
A1312,A4425,Undirected,1
A832,A4054,Undirected,1
A2430,A4108,Undirected,1
A1325,A2427,Undirected,2
A3280,A4108,Undirected,1
A1348,A3831,Undirected,1
A438,A4705,Undirected,1
A375,A3161,Undirected,1
A1414,A3554,Undirected,1
A912,A2074,Undirected,1
A2427,A3445,Undirected,2
A1326,A1504,Undirected,1
A1790,A2902,Undirected,1
A1856,A4705,Undirected,1
A4220,A5284,Undirected,1
A3962,A4697,Undirected,1
A5147,A5359,Undirected,1
A670,A2356,Undirected,1
A2372,A2429,Undirected,1
A2771,A4101,Undirected,1
A3748,A5418,Undirected,5
A278,A5463,Undirected,1
A598,A1599,Undirected,1
A4181,A5246,Undirected,2
A255,A3106,Undirected,1
A3146,A3932,Undirected,1
A1085,A2809,Undirected,1
A795,A1274,Undirected,1
A438,A3646,Undirected,1
A1898,A4336,Undirected,1
A1170,A3270,Undirected,1
A1599,A3932,Undirected,3
A670,A2345,Undirected,1
A5368,A5418,Undirected,1
A1897,A2841,Undirected,1
A365,A2429,Undirected,1
A729,A5418,Undirected,2
A3445,A5317,Undirected,1
A2074,A4761,Undirected,1
A490,A5418,Undirected,1
A1223,A4506,Undirected,1
A3050,A3977,Undirected,1
A3206,A4772,Undirected,1
A1599,A3050,Undirected,1
A255,A2609,Undirected,1
A1599,A5418,Undirected,6
A2456,A5135,Undirected,1
A297,A1170,Undirected,1
A430,A2760,Undirected,1
A1448,A2427,Undirected,2
A3004,A4054,Undirected,16
A1639,A5418,Undirected,4
A515,A598,Undirected,1
A2228,A2609,Undirected,1
A183,A2335,Undirected,1
A105,A1790,Undirected,1
A3004,A4428,Undirected,1
A5094,A5368,Undirected,1
A2228,A3977,Undirected,1
A2427,A4030,Undirected,1
A1368,A3741,Undirected,1
A678,A2316,Undirected,1
A4054,A4407,Undirected,1
A248,A702,Undirected,1
A1695,A3197,Undirected,2
A1599,A2179,Undirected,1
A2074,A2430,Undirected,1
A2862,A4056,Undirected,1
A2430,A3665,Undirected,2
A438,A3788,Undirected,3
A1662,A1725,Undirected,1
A5381,A5418,Undirected,2
A526,A4269,Undirected,1
A276,A4177,Undirected,1
A1824,A4337,Undirected,1
A4709,A5359,Undirected,1
A3174,A3710,Undirected,1
A1359,A3313,Undirected,1
A1815,A2745,Undirected,1
A437,A4110,Undirected,1
A345,A3442,Undirected,1
A681,A5418,Undirected,1
A2430,A2663,Undirected,1
A2983,A5303,Undirected,1
A2210,A5418,Undirected,3
A3932,A4383,Undirected,2
A1413,A1925,Undirected,1
A2507,A4336,Undirected,1
A737,A4309,Undirected,1
A1898,A5011,Undirected,1
A1812,A1898,Undirected,1
A1637,A5195,Undirected,1
A1413,A3524,Undirected,1
A2572,A3004,Undirected,16
A2530,A5147,Undirected,1
A702,A1263,Undirected,1
A3004,A3461,Undirected,1
A4840,A5267,Undirected,1
A2218,A5076,Undirected,1
A1169,A1368,Undirected,1
A278,A1381,Undirected,1
A2074,A2427,Undirected,3
A769,A1455,Undirected,1
A2922,A4577,Undirected,1
A1716,A2977,Undirected,1
A947,A2590,Undirected,1
A667,A1515,Undirected,1
A1599,A2554,Undirected,1
A2072,A3604,Undirected,1
A283,A2388,Undirected,2
A1853,A4191,Undirected,1
A365,A4514,Undirected,1
A2519,A3187,Undirected,1
A4779,A5391,Undirected,1
A4705,A5364,Undirected,1
A2335,A3201,Undirected,1
A1706,A2862,Undirected,1
A2570,A3542,Undirected,1
A129,A1971,Undirected,1
A2979,A3004,Undirected,1
A3973,A5266,Undirected,1
A3776,A3932,Undirected,1
A1420,A1815,Undirected,1
A1599,A4151,Undirected,1
A1898,A2427,Undirected,12
A1989,A5013,Undirected,1
A3004,A3348,Undirected,3
A881,A4741,Undirected,1
A1205,A1223,Undirected,1
A1657,A1727,Undirected,1
A306,A5321,Undirected,1
A1043,A1228,Undirected,1
A2791,A5418,Undirected,1
A1262,A1349,Undirected,1
A72,A3204,Undirected,1
A1637,A1815,Undirected,1
A2132,A4950,Undirected,1
A710,A4653,Undirected,1
A3356,A5418,Undirected,1
A1618,A2572,Undirected,11
A1725,A2205,Undirected,1
A3488,A4705,Undirected,1
A3005,A4054,Undirected,1
A1390,A3031,Undirected,1
A2071,A4054,Undirected,1
A4336,A5058,Undirected,1
A3962,A4056,Undirected,1
A2430,A3580,Undirected,2
A1368,A1486,Undirected,1
A3002,A5284,Undirected,1
A2402,A4902,Undirected,1
A1836,A3971,Undirected,1
A506,A3969,Undirected,1
A297,A4110,Undirected,1
A2830,A3554,Undirected,1
A3913,A4035,Undirected,1
A908,A1983,Undirected,1
A1622,A1815,Undirected,1
A5094,A5385,Undirected,1
A790,A3647,Undirected,1
A3768,A5007,Undirected,1
A1897,A3464,Undirected,1
A264,A2312,Undirected,1
A3894,A4239,Undirected,1
A1815,A1924,Undirected,1
A2599,A2763,Undirected,1
A1016,A2427,Undirected,2
A3745,A5321,Undirected,1
A904,A2430,Undirected,4
A3376,A3962,Undirected,1
A1326,A5176,Undirected,1
A1385,A4022,Undirected,1
A1599,A4306,Undirected,1
A1326,A4239,Undirected,1
A1925,A3894,Undirected,1
A1067,A4054,Undirected,1
A248,A4818,Undirected,1
A912,A3445,Undirected,1
A2316,A5418,Undirected,1
A297,A1312,Undirected,1
A957,A1657,Undirected,1
A3897,A5418,Undirected,1
A36,A1725,Undirected,1
A255,A1325,Undirected,1
A1043,A1599,Undirected,1
A2388,A3127,Undirected,2
A1898,A5403,Undirected,1
A3445,A4527,Undirected,1
A2218,A3932,Undirected,1
A1312,A1448,Undirected,2
A651,A2179,Undirected,1
A2714,A3534,Undirected,1
A1907,A4204,Undirected,1
A2572,A4705,Undirected,1
A297,A1537,Undirected,1
A1815,A2759,Undirected,1
A2478,A3946,Undirected,1
A4054,A4276,Undirected,1
A1394,A3146,Undirected,1
A779,A1616,Undirected,2
A285,A811,Undirected,3
A42,A55,Undirected,1
A375,A1170,Undirected,1
A1708,A3647,Undirected,1
A2570,A5418,Undirected,2
A1021,A5418,Undirected,1
A598,A5144,Undirected,1
A276,A1087,Undirected,1
A3004,A4058,Undirected,17
A4058,A4697,Undirected,2
A1057,A4959,Undirected,1
A306,A4108,Undirected,1
A2298,A3168,Undirected,1
A3807,A3810,Undirected,1
A44,A4705,Undirected,1
A1983,A3651,Undirected,1
A1725,A4503,Undirected,1
A1848,A4054,Undirected,1
A438,A2931,Undirected,1
A832,A908,Undirected,1
A1394,A1690,Undirected,1
A2012,A4117,Undirected,1
A4653,A5418,Undirected,1
A1004,A1536,Undirected,1
A908,A4409,Undirected,1
A163,A1898,Undirected,1
A361,A5092,Undirected,1
A1856,A2891,Undirected,1
A116,A5135,Undirected,1
A3004,A3872,Undirected,1
A1338,A2614,Undirected,1
A2427,A3455,Undirected,2
A1455,A1790,Undirected,1
A912,A1359,Undirected,1
A1460,A2603,Undirected,1
A2427,A2430,Undirected,18
A4057,A5418,Undirected,1
A792,A4054,Undirected,1
A2682,A4705,Undirected,1
A1325,A4337,Undirected,2
A873,A4399,Undirected,1
A444,A912,Undirected,1
A1560,A4976,Undirected,1
A2970,A4705,Undirected,1
A3169,A4022,Undirected,1
A1515,A4533,Undirected,1
A438,A4776,Undirected,1
A438,A3839,Undirected,1
A361,A5397,Undirected,1
A438,A2572,Undirected,10
A4054,A4917,Undirected,1
A3646,A4041,Undirected,1
A1340,A1808,Undirected,1
A3004,A5120,Undirected,1
A1804,A4220,Undirected,1
A1977,A2430,Undirected,2
A3602,A3898,Undirected,1
A779,A1618,Undirected,2
A2158,A3445,Undirected,1
A598,A4922,Undirected,1
A4336,A5370,Undirected,1
A1740,A1766,Undirected,1
A1465,A4273,Undirected,1
A2427,A2427,Undirected,12
A2074,A3962,Undirected,1
A1332,A3932,Undirected,1
A1262,A4054,Undirected,1
A817,A5418,Undirected,1
A3768,A3872,Undirected,1
A438,A1925,Undirected,1
A598,A2170,Undirected,1
A1454,A3004,Undirected,2
A1193,A1725,Undirected,1
A1628,A5147,Undirected,1
A1560,A2375,Undirected,1
A2663,A3962,Undirected,1
A248,A1948,Undirected,1
A1989,A3554,Undirected,1
A438,A3524,Undirected,1
A4991,A5296,Undirected,1
A1510,A1790,Undirected,1
A165,A3751,Undirected,1
A1724,A1745,Undirected,1
A536,A4056,Undirected,1
A1898,A4052,Undirected,1
A3207,A4976,Undirected,1
A1540,A3337,Undirected,1
A3932,A5208,Undirected,1
A3711,A4106,Undirected,1
A1618,A4106,Undirected,1
A166,A1983,Undirected,1
A3045,A3971,Undirected,1
A272,A5418,Undirected,2
A1977,A2427,Undirected,1
A1790,A4427,Undirected,1
A923,A3207,Undirected,1
A3834,A5418,Undirected,2
A1639,A4697,Undirected,1
A2430,A5469,Undirected,1
A3977,A4291,Undirected,1
A1749,A2692,Undirected,1
A506,A1815,Undirected,2
A3004,A3724,Undirected,1
A1394,A2692,Undirected,1
A1662,A3004,Undirected,3
A372,A3313,Undirected,1
A4976,A5208,Undirected,1
A3300,A4192,Undirected,1
A1576,A1615,Undirected,1
A2427,A3329,Undirected,1
A1725,A4110,Undirected,1
A1146,A4686,Undirected,1
A1510,A2570,Undirected,1
A248,A2977,Undirected,1
A908,A2429,Undirected,1
A1999,A2970,Undirected,1
A3910,A4697,Undirected,1
A726,A3461,Undirected,1
A1280,A3910,Undirected,1
A2681,A4797,Undirected,1
A1815,A2590,Undirected,1
A4204,A4428,Undirected,1
A375,A2660,Undirected,1
A2530,A4950,Undirected,1
A4108,A5016,Undirected,1
A372,A912,Undirected,1
A4276,A5418,Undirected,3
A506,A1021,Undirected,1
A242,A1348,Undirected,1
A899,A4031,Undirected,1
A1435,A3536,Undirected,1
A1042,A5469,Undirected,1
A1766,A3099,Undirected,1
A2132,A5266,Undirected,1
A2086,A5246,Undirected,1
A116,A1515,Undirected,1
A903,A4555,Undirected,1
A271,A4870,Undirected,1
A1815,A3004,Undirected,22
A387,A1599,Undirected,1
A1326,A1857,Undirected,1
A3004,A5385,Undirected,1
A2763,A5088,Undirected,1
A1368,A2012,Undirected,1
A1390,A1815,Undirected,1
A2427,A4490,Undirected,2
