Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
17301,2163,Violin Concerto in D major by Johannes Brahms,6/22/1970,70,70-196,70-196-ida haendel,1161,johannes brahms,ida haendel
17302,2163,There's A Hole In My Bucket by Harry Belafonte,6/22/1970,70,70-197,70-197-ida haendel,1161,harry belafonte,ida haendel
17303,2163,Sonata No. 3 by George Enescu,6/22/1970,70,70-198,70-198-ida haendel,1161,george enescu,ida haendel
17288,2162,Diminuendo and Crescendo In Blue by Duke Ellington & His Orchestra,6/29/1970,70,70-199,70-199-vidal sassoon,2862,duke ellington,vidal sassoon
17289,2162,Symphony No. 2 in D major by Jean Sibelius,6/29/1970,70,70-200,70-200-vidal sassoon,2862,jean sibelius,vidal sassoon
17290,2162,Respect by Aretha Franklin,6/29/1970,70,70-201,70-201-vidal sassoon,2862,aretha franklin,vidal sassoon
17291,2162,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,6/29/1970,70,70-202,70-202-vidal sassoon,2862,wolfgang amadeus mozart,vidal sassoon
17292,2162,Black Orpheus by Georges Delerue,6/29/1970,70,70-203,70-203-vidal sassoon,2862,georges delerue,vidal sassoon
17293,2162,Cavalleria Rusticana by Pietro Mascagni,6/29/1970,70,70-204,70-204-vidal sassoon,2862,pietro mascagni,vidal sassoon
17295,2162,Walk On By by Isaac Hayes,6/29/1970,70,70-205,70-205-vidal sassoon,2862,isaac hayes,vidal sassoon
17280,2161,Swinging Safari by Bert Kaempfert,7/6/1970,70,70-206,70-206-robin knox johnston,2338,bert kaempfert,robin knox johnston
17281,2161,As some day it may happen (from The Mikado) by Arthur Sullivan,7/6/1970,70,70-207,70-207-robin knox johnston,2338,arthur sullivan,robin knox johnston
17282,2161,Symphony No. 5 in C minor by Ludwig van Beethoven,7/6/1970,70,70-208,70-208-robin knox johnston,2338,ludwig van beethoven,robin knox johnston
17283,2161,Stranger On The Shore by Acker Bilk,7/6/1970,70,70-209,70-209-robin knox johnston,2338,acker bilk,robin knox johnston
17284,2161,Loudly let the trumpets bray (Entry of the Peers) (from Iolanthe) by Arthur Sullivan,7/6/1970,70,70-210,70-210-robin knox johnston,2338,arthur sullivan,robin knox johnston
17285,2161,All You Need Is Love by The Beatles,7/6/1970,70,70-211,70-211-robin knox johnston,2338,the beatles,robin knox johnston
17286,2161,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",7/6/1970,70,70-212,70-212-robin knox johnston,2338,johann sebastian bach,robin knox johnston
17287,2161,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,7/6/1970,70,70-213,70-213-robin knox johnston,2338,edward elgar,robin knox johnston
17272,2160,April In Paris by Frank Sinatra,7/13/1970,70,70-214,70-214-barbara cartland,211,frank sinatra,barbara cartland
17273,2160,Say A Prayer For Me Tonight by Leslie Caron,7/13/1970,70,70-215,70-215-barbara cartland,211,leslie caron,barbara cartland
17274,2160,Harrow School Song by West End Cast,7/13/1970,70,70-216,70-216-barbara cartland,211,west end cast,barbara cartland
17275,2160,I'm In Love by Mrs Gerald Legge,7/13/1970,70,70-217,70-217-barbara cartland,211,mrs gerald legge,barbara cartland
17276,2160,Climb Every Mountain by Sammy Davis Jr.,7/13/1970,70,70-218,70-218-barbara cartland,211,sammy davis jr,barbara cartland
17277,2160,Keep Young and Beautiful by Roy Fox and His Orchestra,7/13/1970,70,70-219,70-219-barbara cartland,211,roy fox and his orchestra,barbara cartland
17278,2160,If You Are But A Dream by Frank Sinatra,7/13/1970,70,70-220,70-220-barbara cartland,211,frank sinatra,barbara cartland
17279,2160,If I Ruled The World by Harry Secombe,7/13/1970,70,70-221,70-221-barbara cartland,211,harry secombe,barbara cartland
17264,2159,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,7/20/1970,70,70-222,70-222-john piper,1407,wolfgang amadeus mozart,john piper
17265,2159,Apollon musagète by Igor Stravinsky,7/20/1970,70,70-223,70-223-john piper,1407,igor stravinsky,john piper
17266,2159,I'd Rather Charleston,7/20/1970,70,70-224,70-224-john piper,1407,i d rather charleston,john piper
17267,2159,The Turn Of The Screw by Benjamin Britten,7/20/1970,70,70-225,70-225-john piper,1407,benjamin britten,john piper
17268,2159,Don Giovanni Act 1 by Wolfgang Amadeus Mozart,7/20/1970,70,70-226,70-226-john piper,1407,wolfgang amadeus mozart,john piper
17269,2159,Pour les accords (from Etudes) by Claude Debussy,7/20/1970,70,70-227,70-227-john piper,1407,claude debussy,john piper
17270,2159,A Cottage For Sale by Earl Hines Trio,7/20/1970,70,70-228,70-228-john piper,1407,earl hines,john piper
17271,2159,Octet in F major by Franz Schubert,7/20/1970,70,70-229,70-229-john piper,1407,franz schubert,john piper
17256,2158,Ancora un passo (from Madama Butterfly) by Giacomo Puccini,7/27/1970,70,70-230,70-230-joan hammond,1331,giacomo puccini,joan hammond
17257,2158,Piano Concerto No. 5 In F by Jeanne-Marie Darré,7/27/1970,70,70-231,70-231-joan hammond,1331,jeanne marie darre,joan hammond
17258,2158,Méditation (from Thaïs) by Jules Massenet,7/27/1970,70,70-232,70-232-joan hammond,1331,jules massenet,joan hammond
17259,2158,At The Well by Joan Hammond & Ivor Newton,7/27/1970,70,70-233,70-233-joan hammond,1331,joan hammond,joan hammond
17260,2158,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,7/27/1970,70,70-234,70-234-joan hammond,1331,sergey rachmaninov,joan hammond
17261,2158,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,7/27/1970,70,70-235,70-235-joan hammond,1331,ludwig van beethoven,joan hammond
17262,2158,O mio babbino caro (from Gianni Schicchi) by Giacomo Puccini,7/27/1970,70,70-236,70-236-joan hammond,1331,giacomo puccini,joan hammond
17263,2158,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,7/27/1970,70,70-237,70-237-joan hammond,1331,edward elgar,joan hammond
17248,2157,Honeysuckle Rose,8/3/1970,70,70-238,70-238-terry thomas,2758,honeysuckle rose,terry thomas
17249,2157,Where Or When (from Babes In Arms) by Leslie “Hutch” Hutchinson,8/3/1970,70,70-239,70-239-terry thomas,2758,leslie hutch hutchinson,terry thomas
17250,2157,"Heidenröslein, D257 by Franz Schubert",8/3/1970,70,70-240,70-240-terry thomas,2758,franz schubert,terry thomas
17251,2157,Andaluza (Dance No. 5) (from Danzas españolas) by Enrique Granados,8/3/1970,70,70-241,70-241-terry thomas,2758,enrique granados,terry thomas
17252,2157,Spanish Dance No 6,8/3/1970,70,70-242,70-242-terry thomas,2758,spanish dance no 6,terry thomas
17253,2157,Alice Is At It Again by Noël Coward,8/3/1970,70,70-243,70-243-terry thomas,2758,noel coward,terry thomas
17254,2157,A New Fangled Tango by Lena Horne,8/3/1970,70,70-244,70-244-terry thomas,2758,lena horne,terry thomas
17255,2157,"Mazurka by Orchestra of the Royal Opera House, Covent Garden",8/3/1970,70,70-245,70-245-terry thomas,2758,orchestra of the royal opera house covent garden,terry thomas
17240,2156,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,8/10/1970,70,70-246,70-246-david davis,590,wolfgang amadeus mozart,david davis
17241,2156,Fritz Kreisler/Rachmaninov by Sergey Rachmaninov,8/10/1970,70,70-247,70-247-david davis,590,sergey rachmaninov,david davis
17242,2156,The Music Makers by Edward Elgar,8/10/1970,70,70-248,70-248-david davis,590,edward elgar,david davis
17243,2156,Symphony No. 1 in B flat minor by William Walton,8/10/1970,70,70-249,70-249-david davis,590,william walton,david davis
17244,2156,Brigg Fair by Frederick Delius,8/10/1970,70,70-250,70-250-david davis,590,frederick delius,david davis
17245,2156,L'Aio De Rotso by Netania Davrath,8/10/1970,70,70-251,70-251-david davis,590,netania davrath,david davis
17246,2156,Go Lovely Rose by Hubert Eisdell,8/10/1970,70,70-252,70-252-david davis,590,hubert eisdell,david davis
17247,2156,The Party's Over Now by Noël Coward,8/10/1970,70,70-253,70-253-david davis,590,noel coward,david davis
22764,2847,Partita  for Keyboard No. 2 in C minor by Johann Sebastian Bach,8/17/1970,70,70-254,70-254-erich leinsdorf,854,johann sebastian bach,erich leinsdorf
22765,2847,"String Quartet No. 7 in F major, Op. 59/1 'Rasumovsky' by Ludwig van Beethoven",8/17/1970,70,70-255,70-255-erich leinsdorf,854,ludwig van beethoven,erich leinsdorf
22766,2847,String Quartet No. 2 in F sharp minor by Arnold Schoenberg,8/17/1970,70,70-256,70-256-erich leinsdorf,854,arnold schoenberg,erich leinsdorf
22767,2847,String Quintet No. 4 in G minor by Wolfgang Amadeus Mozart,8/17/1970,70,70-257,70-257-erich leinsdorf,854,wolfgang amadeus mozart,erich leinsdorf
22768,2847,Brandenburg Concerto No. 6 in B flat major by Johann Sebastian Bach,8/17/1970,70,70-258,70-258-erich leinsdorf,854,johann sebastian bach,erich leinsdorf
22769,2847,"String Quartet No. 12 in E flat major, Op. 127 by Ludwig van Beethoven",8/17/1970,70,70-259,70-259-erich leinsdorf,854,ludwig van beethoven,erich leinsdorf
22770,2847,Der Lindenbaum (from Winterreise) by Franz Schubert,8/17/1970,70,70-260,70-260-erich leinsdorf,854,franz schubert,erich leinsdorf
22771,2847,Prelude and Fugue In E flat major by Johann Sebastian Bach,8/17/1970,70,70-261,70-261-erich leinsdorf,854,johann sebastian bach,erich leinsdorf
17232,2155,"Nocturne in G minor, Op. 37/1",8/24/1970,70,70-262,70-262-freya stark,932,nocturne in g minor op 37 1,freya stark
17233,2155,"Fantaisie-Impromptu in C sharp minor, Op. 66",8/24/1970,70,70-263,70-263-freya stark,932,frédéric chopin,freya stark
17234,2155,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",8/24/1970,70,70-264,70-264-freya stark,932,ludwig van beethoven,freya stark
17235,2155,"Piano Sonata No. 23 in F minor, Op. 57 'Appassionata' by Ludwig van Beethoven",8/24/1970,70,70-265,70-265-freya stark,932,ludwig van beethoven,freya stark
17236,2155,"Ach, ich fühl's (from The Magic Flute) by Wolfgang Amadeus Mozart",8/24/1970,70,70-266,70-266-freya stark,932,wolfgang amadeus mozart,freya stark
17237,2155,Prélude à l'après midi d'un faune by Claude Debussy,8/24/1970,70,70-267,70-267-freya stark,932,claude debussy,freya stark
17238,2155,Falstaff by Giuseppe Verdi,8/24/1970,70,70-268,70-268-freya stark,932,giuseppe verdi,freya stark
17239,2155,Agnus Dei (from Requiem Mass) by Giuseppe Verdi,8/24/1970,70,70-269,70-269-freya stark,932,giuseppe verdi,freya stark
17224,2154,M'Appari Tutt'Amor by Enrico Caruso,8/31/1970,70,70-270,70-270-dick emery,686,enrico caruso,dick emery
17225,2154,Shepherd Fennel's Dance by London Symphony Orchestra,8/31/1970,70,70-271,70-271-dick emery,686,london symphony orchestra,dick emery
17226,2154,Love Was Young by Robert Goulet,8/31/1970,70,70-272,70-272-dick emery,686,robert goulet,dick emery
17227,2154,And I Love Her by The Beatles,8/31/1970,70,70-273,70-273-dick emery,686,the beatles,dick emery
17228,2154,It Was A Very Good Year by Frank Sinatra,8/31/1970,70,70-274,70-274-dick emery,686,frank sinatra,dick emery
17229,2154,The Reading Of The Will by Jack Gilford & Lou Jacobi,8/31/1970,70,70-275,70-275-dick emery,686,jack gilford lou jacobi,dick emery
17230,2154,E Lucevan Le Stelle (from Tosca) by Giacomo Puccini,8/31/1970,70,70-276,70-276-dick emery,686,giacomo puccini,dick emery
17231,2154,"Impressions Of Humphrey Bogart, J Cagney and James Stewart by Sammy Davis Jr.",8/31/1970,70,70-277,70-277-dick emery,686,sammy davis jr,dick emery
17216,2153,Scarborough Fair by Simon & Garfunkel,9/7/1970,70,70-278,70-278-ellen pollock,824,simon garfunkel,ellen pollock
17217,2153,Johann Sebastian Bach/Stokowski by Johann Sebastian Bach,9/7/1970,70,70-279,70-279-ellen pollock,824,johann sebastian bach,ellen pollock
17218,2153,Cinderella Rockefella by Esther & Abi Ofarim,9/7/1970,70,70-280,70-280-ellen pollock,824,esther ofarim,ellen pollock
17219,2153,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,9/7/1970,70,70-281,70-281-ellen pollock,824,ludwig van beethoven,ellen pollock
17220,2153,People by Barbra Streisand,9/7/1970,70,70-282,70-282-ellen pollock,824,barbra streisand,ellen pollock
17221,2153,"Wiegenlied, Op. 49/4 by Johannes Brahms",9/7/1970,70,70-283,70-283-ellen pollock,824,johannes brahms,ellen pollock
17222,2153,Everybody's Talkin' by Harry Nilsson,9/7/1970,70,70-284,70-284-ellen pollock,824,harry nilsson,ellen pollock
17223,2153,Grand galop chromatique by Franz Liszt,9/7/1970,70,70-285,70-285-ellen pollock,824,franz liszt,ellen pollock
17208,2152,Mass in B minor - Et resurrexit by Johann Sebastian Bach,9/14/1970,70,70-286,70-286-helen watts,1095,johann sebastian bach,helen watts
17209,2152,Symphony No. 3 in D minor by Gustav Mahler,9/14/1970,70,70-287,70-287-helen watts,1095,gustav mahler,helen watts
17210,2152,Concerto for Two Violins in D minor by Johann Sebastian Bach,9/14/1970,70,70-288,70-288-helen watts,1095,johann sebastian bach,helen watts
17211,2152,"St John Passion - Betracht, meine Seel by Johann Sebastian Bach",9/14/1970,70,70-289,70-289-helen watts,1095,johann sebastian bach,helen watts
17212,2152,Idyll: Once I passed through a populous city by Frederick Delius,9/14/1970,70,70-290,70-290-helen watts,1095,frederick delius,helen watts
17213,2152,The Rite of Spring by Igor Stravinsky,9/14/1970,70,70-291,70-291-helen watts,1095,igor stravinsky,helen watts
17214,2152,Beatrice and Benedict by Hector Berlioz,9/14/1970,70,70-292,70-292-helen watts,1095,hector berlioz,helen watts
17215,2152,Zadok the Priest by George Frideric Handel,9/14/1970,70,70-293,70-293-helen watts,1095,george frideric handel,helen watts
17200,2151,O God Of Love by Jacques Offenbach,9/21/1970,70,70-294,70-294-sir alan p herbert,2517,jacques offenbach,sir alan p herbert
17201,2151,Girls were made to love and kiss (from Paganini) by Franz Lehár,9/21/1970,70,70-295,70-295-sir alan p herbert,2517,franz lehar,sir alan p herbert
17202,2151,La Bohème Act 1 by Giacomo Puccini,9/21/1970,70,70-296,70-296-sir alan p herbert,2517,giacomo puccini,sir alan p herbert
17203,2151,A Nice Cup Of Tea by Binnie Hale,9/21/1970,70,70-297,70-297-sir alan p herbert,2517,binnie hale,sir alan p herbert
17204,2151,Rule Britannia by Royal Albert Hall Choral Society,9/21/1970,70,70-298,70-298-sir alan p herbert,2517,royal albert hall choral society,sir alan p herbert
17205,2151,Solemn Melody by The Choir of Temple Church,9/21/1970,70,70-299,70-299-sir alan p herbert,2517,the choir of temple church,sir alan p herbert
17206,2151,Prize Song (from Die Meistersinger von Nürnberg),9/21/1970,70,70-300,70-300-sir alan p herbert,2517,richard wagner,sir alan p herbert
17207,2151,England Is A Lovely Place by Maria D'Attili & George Tozzi,9/21/1970,70,70-301,70-301-sir alan p herbert,2517,maria d attili,sir alan p herbert
17193,2150,The Elements by Tom Lehrer,9/28/1970,70,70-302,70-302-harry carpenter,1074,tom lehrer,harry carpenter
17194,2150,O Come All Ye Faithful by King's College Chapel Choir,9/28/1970,70,70-303,70-303-harry carpenter,1074,king s college chapel choir,harry carpenter
17195,2150,One For My Baby by Frank Sinatra,9/28/1970,70,70-304,70-304-harry carpenter,1074,frank sinatra,harry carpenter
17196,2150,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,9/28/1970,70,70-305,70-305-harry carpenter,1074,johann sebastian bach,harry carpenter
17197,2150,Act 3 Duet (from Tosca) by Giacomo Puccini,9/28/1970,70,70-306,70-306-harry carpenter,1074,giacomo puccini,harry carpenter
17198,2150,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,9/28/1970,70,70-307,70-307-harry carpenter,1074,edward elgar,harry carpenter
17199,2150,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,9/28/1970,70,70-308,70-308-harry carpenter,1074,ludwig van beethoven,harry carpenter
17184,2149,Götterdämmerung Closing Scene,10/5/1970,70,70-309,70-309-carrie tubb,398,gotterdammerung closing scene,carrie tubb
17185,2149,Liebestod (from Tristan und Isolde),10/5/1970,70,70-310,70-310-carrie tubb,398,richard wagner,carrie tubb
17186,2149,And the glory of the Lord (from Messiah) by George Frideric Handel,10/5/1970,70,70-311,70-311-carrie tubb,398,george frideric handel,carrie tubb
17187,2149,In questa Reggia (from Turandot) by Giacomo Puccini,10/5/1970,70,70-312,70-312-carrie tubb,398,giacomo puccini,carrie tubb
17188,2149,The Walk to the Paradise Garden (from A Village Romeo and Juliet) by Frederick Delius,10/5/1970,70,70-313,70-313-carrie tubb,398,frederick delius,carrie tubb
17189,2149,Blow the Wind Southerly by Kathleen Ferrier,10/5/1970,70,70-314,70-314-carrie tubb,398,kathleen ferrier,carrie tubb
17190,2149,The Dancing Lesson by Carrie Tubb,10/5/1970,70,70-315,70-315-carrie tubb,398,carrie tubb,carrie tubb
17191,2149,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier) by Richard Strauss,10/5/1970,70,70-316,70-316-carrie tubb,398,richard strauss,carrie tubb
17176,2148,Once In Royal David's City by King's College Chapel Choir,10/12/1970,70,70-317,70-317-lynn redgrave,1700,king s college chapel choir,lynn redgrave
17177,2148,A Bushel and A Peck by Vivian Blaine,10/12/1970,70,70-318,70-318-lynn redgrave,1700,vivian blaine,lynn redgrave
17178,2148,The Four Seasons - Spring by Antonio Vivaldi,10/12/1970,70,70-319,70-319-lynn redgrave,1700,antonio vivaldi,lynn redgrave
17180,2148,Brouillard by George E. Lee & His Orchestra,10/12/1970,70,70-320,70-320-lynn redgrave,1700,george e lee his orchestra,lynn redgrave
17181,2148,Medley Of Songs by Noël Coward,10/12/1970,70,70-321,70-321-lynn redgrave,1700,noel coward,lynn redgrave
17182,2148,Penny Lane by The Beatles,10/12/1970,70,70-322,70-322-lynn redgrave,1700,the beatles,lynn redgrave
17183,2148,Also Sprach Zarathustra by Richard Strauss,10/12/1970,70,70-323,70-323-lynn redgrave,1700,richard strauss,lynn redgrave
17168,2147,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",10/19/1970,70,70-324,70-324-sari barabas,2472,johann sebastian bach,sari barabas
17169,2147,Liebesfreud by Fritz Kreisler,10/19/1970,70,70-325,70-325-sari barabas,2472,fritz kreisler,sari barabas
17170,2147,Die Fledermaus,10/19/1970,70,70-326,70-326-sari barabas,2472,johann strauss ii,sari barabas
