Source,Target,Type,Weight
40-111,10-3038,Undirected,1
50-1918,50-2774,Undirected,1
50-1917,50-2439,Undirected,1
50-1561,50-2046,Undirected,1
50-1154,10-2153,Undirected,1
50-2414,10-36,Undirected,1
50-309,50-3184,Undirected,1
10-742,20-266,Undirected,1
50-3141,10-1027,Undirected,1
50-2392,10-2526,Undirected,1
40-182,10-1532,Undirected,1
40-118,20-164,Undirected,1
50-405,50-2657,Undirected,1
40-54,10-170,Undirected,1
50-482,50-2910,Undirected,1
40-151,10-258,Undirected,1
10-1268,10-2484,Undirected,1
50-1991,50-2891,Undirected,1
50-679,50-2931,Undirected,1
50-2107,50-2603,Undirected,1
50-2686,10-2688,Undirected,1
50-149,50-405,Undirected,1
50-1261,10-1711,Undirected,1
10-648,10-701,Undirected,1
50-1200,10-331,Undirected,1
10-1680,10-2190,Undirected,1
50-2909,50-3200,Undirected,1
50-990,50-1276,Undirected,1
10-895,10-1067,Undirected,1
50-1905,50-2867,Undirected,1
40-193,10-642,Undirected,1
10-171,20-225,Undirected,1
10-171,10-2216,Undirected,1
10-475,10-1610,Undirected,1
50-1971,50-2275,Undirected,1
50-3116,10-1975,Undirected,1
50-444,50-553,Undirected,1
50-2102,10-718,Undirected,1
50-552,50-1355,Undirected,1
40-87,50-1787,Undirected,1
50-3052,10-2141,Undirected,1
50-1154,50-2987,Undirected,1
50-594,50-2076,Undirected,1
50-2644,10-19,Undirected,1
50-1464,10-2573,Undirected,1
50-3056,10-547,Undirected,1
50-524,50-1887,Undirected,1
50-1361,50-3016,Undirected,1
50-586,10-143,Undirected,1
50-277,50-597,Undirected,1
50-1114,10-1798,Undirected,1
40-262,50-1915,Undirected,1
10-927,10-1788,Undirected,1
10-649,10-1045,Undirected,1
50-2824,10-894,Undirected,1
40-236,50-1093,Undirected,1
50-2601,10-590,Undirected,1
50-2701,10-569,Undirected,1
50-400,10-2410,Undirected,1
50-1025,10-2167,Undirected,1
50-2742,10-900,Undirected,1
40-440,10-1190,Undirected,1
10-914,10-2830,Undirected,1
40-513,50-1162,Undirected,1
10-378,10-2142,Undirected,1
40-229,40-435,Undirected,1
50-3062,10-1513,Undirected,1
50-1231,50-2312,Undirected,1
50-2392,10-367,Undirected,1
50-1836,50-2622,Undirected,1
10-2581,20-326,Undirected,1
50-997,10-242,Undirected,1
10-253,10-2524,Undirected,1
50-635,50-2245,Undirected,1
20-158,20-209,Undirected,1
10-556,10-1023,Undirected,1
50-1225,50-3038,Undirected,1
50-2842,50-2989,Undirected,1
50-1967,10-2680,Undirected,1
50-166,50-2113,Undirected,1
50-1276,50-1448,Undirected,1
40-111,50-2606,Undirected,1
50-2045,50-2627,Undirected,1
50-2160,10-2542,Undirected,1
10-1728,10-2206,Undirected,1
50-2910,10-1803,Undirected,1
40-509,50-2068,Undirected,1
50-2193,10-1829,Undirected,1
40-489,50-2913,Undirected,1
40-195,50-1446,Undirected,1
50-963,50-1488,Undirected,1
50-3126,20-397,Undirected,1
40-463,50-2467,Undirected,1
10-708,10-1513,Undirected,1
50-926,10-938,Undirected,1
50-316,50-1192,Undirected,1
50-1866,10-782,Undirected,1
50-1796,50-2919,Undirected,1
40-62,50-67,Undirected,1
50-1745,10-65,Undirected,1
10-285,10-390,Undirected,1
50-1695,10-1341,Undirected,1
40-501,10-625,Undirected,1
10-2010,10-2154,Undirected,1
40-488,10-1471,Undirected,1
50-1632,10-2682,Undirected,1
50-2267,50-2641,Undirected,1
10-2226,10-2477,Undirected,1
50-1866,10-3038,Undirected,1
50-1251,50-1718,Undirected,1
50-1945,50-2823,Undirected,1
10-2107,10-2526,Undirected,1
50-353,10-120,Undirected,1
50-2490,50-3053,Undirected,1
40-102,10-2583,Undirected,1
50-643,50-1261,Undirected,1
50-105,50-1559,Undirected,1
50-1170,50-1365,Undirected,1
10-2892,10-2907,Undirected,1
50-2811,10-671,Undirected,1
50-1149,10-2416,Undirected,1
50-88,50-710,Undirected,1
50-1272,50-1971,Undirected,1
50-1031,50-2909,Undirected,1
50-2686,10-1386,Undirected,1
50-67,50-190,Undirected,1
50-566,50-2424,Undirected,1
50-28,10-393,Undirected,1
50-667,50-1154,Undirected,1
50-815,50-2707,Undirected,1
50-2110,50-2375,Undirected,1
50-2563,10-1157,Undirected,1
50-3054,10-180,Undirected,1
50-1063,10-143,Undirected,1
10-1258,10-1761,Undirected,1
50-1365,10-131,Undirected,1
10-1423,10-1944,Undirected,1
50-2237,20-161,Undirected,1
10-671,10-1400,Undirected,1
50-599,50-2857,Undirected,1
10-1522,20-179,Undirected,1
10-2841,10-2911,Undirected,1
40-518,10-65,Undirected,1
50-2219,10-36,Undirected,1
50-929,10-742,Undirected,1
50-1443,50-2874,Undirected,1
50-1476,50-2594,Undirected,1
10-196,20-345,Undirected,1
50-707,50-1883,Undirected,1
10-1193,10-2485,Undirected,1
50-1907,10-276,Undirected,1
10-273,10-671,Undirected,1
40-506,50-338,Undirected,1
50-468,10-1720,Undirected,1
10-2076,20-38,Undirected,1
40-80,50-2113,Undirected,1
50-739,50-1036,Undirected,1
50-144,10-2526,Undirected,1
50-482,10-1429,Undirected,1
50-1233,50-1273,Undirected,1
50-703,10-331,Undirected,1
50-850,50-1506,Undirected,1
50-2414,10-2883,Undirected,1
50-2346,10-1347,Undirected,1
50-146,50-1947,Undirected,1
10-1897,10-1995,Undirected,1
40-342,10-2410,Undirected,1
50-2082,50-3108,Undirected,1
10-1400,10-2830,Undirected,1
50-1236,10-2034,Undirected,1
40-36,50-1165,Undirected,1
50-415,10-2203,Undirected,1
50-1235,10-1513,Undirected,1
50-818,10-405,Undirected,1
10-459,10-2078,Undirected,1
50-468,50-3045,Undirected,1
50-853,50-3203,Undirected,1
50-1866,50-2606,Undirected,1
50-1051,50-1472,Undirected,1
50-1004,50-1516,Undirected,1
50-1632,50-2029,Undirected,1
50-233,50-2547,Undirected,1
50-82,50-1874,Undirected,1
40-70,40-166,Undirected,1
50-2977,10-1747,Undirected,1
40-56,50-757,Undirected,1
50-1216,50-1851,Undirected,1
40-500,50-1813,Undirected,1
50-636,50-2612,Undirected,1
50-173,50-3169,Undirected,1
40-426,50-1822,Undirected,1
50-524,20-266,Undirected,1
50-1760,10-2041,Undirected,1
40-203,10-959,Undirected,1
40-380,50-897,Undirected,1
50-482,10-2804,Undirected,1
10-869,10-2550,Undirected,1
10-1130,10-1399,Undirected,1
50-201,50-1448,Undirected,1
40-214,40-305,Undirected,1
50-500,50-1225,Undirected,1
50-66,50-2363,Undirected,1
50-300,50-1849,Undirected,1
40-274,50-2799,Undirected,1
50-538,50-1460,Undirected,1
10-1711,10-2676,Undirected,1
50-249,50-1132,Undirected,1
50-219,50-2747,Undirected,1
10-26,10-1784,Undirected,1
50-276,50-2777,Undirected,1
50-2162,50-3062,Undirected,1
50-252,50-1233,Undirected,1
10-423,10-1010,Undirected,1
40-478,50-1746,Undirected,1
50-2236,10-1440,Undirected,1
50-791,50-991,Undirected,1
50-2415,10-353,Undirected,1
50-2379,50-2755,Undirected,1
50-1156,10-2880,Undirected,1
50-2492,10-1160,Undirected,1
50-697,50-2719,Undirected,1
40-209,50-3039,Undirected,1
50-2481,10-931,Undirected,1
10-2830,20-116,Undirected,1
10-640,10-1423,Undirected,1
40-193,50-732,Undirected,1
50-2350,50-2722,Undirected,1
50-639,50-2550,Undirected,1
50-1893,10-1394,Undirected,1
40-431,20-104,Undirected,1
40-489,50-2529,Undirected,1
10-590,10-1702,Undirected,1
50-500,50-823,Undirected,1
10-1697,10-2107,Undirected,1
50-2241,50-2322,Undirected,1
50-639,50-2450,Undirected,1
10-601,20-230,Undirected,1
50-2626,10-253,Undirected,1
50-1915,10-1400,Undirected,1
40-62,50-2903,Undirected,1
50-278,10-274,Undirected,1
50-2472,50-2740,Undirected,1
40-383,50-1961,Undirected,1
40-173,50-2764,Undirected,1
50-2474,10-703,Undirected,1
50-1805,50-2330,Undirected,1
40-231,50-2982,Undirected,1
50-729,50-2103,Undirected,1
50-920,50-3145,Undirected,1
40-446,50-2761,Undirected,1
50-252,10-2710,Undirected,1
40-323,50-2168,Undirected,1
50-1709,50-1823,Undirected,1
50-643,10-1697,Undirected,1
50-2410,10-2075,Undirected,1
10-1851,20-431,Undirected,1
10-143,10-794,Undirected,1
40-493,10-1721,Undirected,1
50-531,50-2045,Undirected,1
40-85,50-867,Undirected,1
50-45,50-1972,Undirected,1
50-1197,50-3091,Undirected,1
50-265,50-2326,Undirected,1
50-3054,10-2606,Undirected,1
50-3184,10-2056,Undirected,1
50-1915,50-2845,Undirected,1
50-2160,10-752,Undirected,1
10-1581,10-2506,Undirected,1
40-382,50-1973,Undirected,1
40-485,20-180,Undirected,1
50-2551,50-2625,Undirected,1
50-1535,50-1741,Undirected,1
50-1135,10-1760,Undirected,1
10-2153,10-2469,Undirected,1
50-1051,50-2531,Undirected,1
50-1369,10-2079,Undirected,1
50-805,50-1249,Undirected,1
40-281,50-1596,Undirected,1
50-2529,10-1969,Undirected,1
50-2606,10-3028,Undirected,1
50-943,50-1096,Undirected,1
50-911,50-2061,Undirected,1
10-89,10-132,Undirected,1
10-2645,10-2728,Undirected,1
50-391,10-1015,Undirected,1
40-152,50-1062,Undirected,1
10-198,10-2285,Undirected,1
10-2477,20-204,Undirected,1
50-1003,10-1117,Undirected,1
40-105,10-2882,Undirected,1
50-914,50-2172,Undirected,1
50-1917,50-3203,Undirected,1
40-509,10-1067,Undirected,1
40-85,50-461,Undirected,1
50-350,50-2714,Undirected,1
50-47,50-1234,Undirected,1
50-1185,50-2010,Undirected,1
40-102,50-977,Undirected,1
50-2519,10-1045,Undirected,1
40-506,50-569,Undirected,1
50-2219,10-2883,Undirected,1
10-1919,10-3062,Undirected,1
50-3058,10-2944,Undirected,1
50-2795,10-255,Undirected,1
50-2788,10-2085,Undirected,1
50-761,50-2481,Undirected,1
50-2036,10-1883,Undirected,1
10-668,10-2880,Undirected,1
10-649,10-2409,Undirected,1
50-811,50-2743,Undirected,1
50-3058,10-1449,Undirected,1
50-150,50-316,Undirected,1
10-1976,10-2188,Undirected,1
50-1376,50-3022,Undirected,1
40-430,50-1164,Undirected,1
50-2761,10-3036,Undirected,1
50-2171,10-2776,Undirected,1
50-1252,50-2340,Undirected,1
40-191,50-1310,Undirected,1
40-215,10-1801,Undirected,1
50-2209,10-1240,Undirected,1
50-2196,50-3146,Undirected,1
40-440,40-512,Undirected,1
50-1686,50-1919,Undirected,1
50-404,10-497,Undirected,1
50-1973,50-3200,Undirected,1
50-1792,50-2773,Undirected,1
50-605,50-761,Undirected,1
50-1961,10-1492,Undirected,1
50-50,50-990,Undirected,1
10-971,10-2208,Undirected,1
50-190,10-329,Undirected,1
50-1967,10-390,Undirected,1
10-2080,10-2579,Undirected,1
50-659,50-932,Undirected,1
50-990,50-2232,Undirected,1
50-353,50-2925,Undirected,1
50-2192,50-2946,Undirected,1
40-105,10-174,Undirected,1
50-761,10-3001,Undirected,1
40-54,10-2815,Undirected,1
50-262,50-1228,Undirected,1
50-1640,50-1916,Undirected,1
50-2192,10-1162,Undirected,1
50-2822,10-1202,Undirected,1
50-3018,10-1801,Undirected,1
40-225,40-341,Undirected,1
10-284,10-1074,Undirected,1
40-175,10-1280,Undirected,1
50-2138,50-2365,Undirected,1
50-89,10-869,Undirected,1
50-198,10-2124,Undirected,1
50-455,50-576,Undirected,1
50-1747,50-2553,Undirected,1
50-2650,20-104,Undirected,1
50-152,50-977,Undirected,1
50-3022,10-1406,Undirected,1
50-1377,50-2043,Undirected,1
50-71,50-2345,Undirected,1
50-1356,50-2596,Undirected,1
50-1812,10-1930,Undirected,1
10-1507,10-2207,Undirected,1
40-167,50-3043,Undirected,1
40-366,50-1719,Undirected,1
50-713,50-2488,Undirected,1
10-910,10-1916,Undirected,1
50-2397,10-979,Undirected,1
50-757,50-3002,Undirected,1
50-70,50-2687,Undirected,1
50-238,50-452,Undirected,1
40-445,50-963,Undirected,1
10-61,10-2567,Undirected,1
10-1548,10-2844,Undirected,1
40-521,50-762,Undirected,1
50-1982,50-2717,Undirected,1
40-454,10-1801,Undirected,1
50-1087,50-2519,Undirected,1
50-3203,10-1068,Undirected,1
50-1046,10-2208,Undirected,1
50-1545,50-2161,Undirected,1
50-45,50-1271,Undirected,1
50-823,50-1377,Undirected,1
10-96,10-2686,Undirected,1
50-2839,50-3042,Undirected,1
50-249,10-243,Undirected,1
40-519,10-1282,Undirected,1
50-1791,10-703,Undirected,1
10-131,10-2694,Undirected,1
50-237,50-766,Undirected,1
50-338,50-3132,Undirected,1
50-2282,10-331,Undirected,1
50-2406,50-2829,Undirected,1
50-1889,50-2098,Undirected,1
50-47,50-930,Undirected,1
50-344,50-1027,Undirected,1
50-191,50-2375,Undirected,1
50-2784,10-900,Undirected,1
40-433,50-479,Undirected,1
50-576,10-61,Undirected,1
50-1399,50-2467,Undirected,1
50-995,10-1227,Undirected,1
50-1660,10-216,Undirected,1
40-395,50-1,Undirected,1
50-316,50-1460,Undirected,1
40-513,50-333,Undirected,1
50-636,10-2694,Undirected,1
50-1460,50-2039,Undirected,1
10-1038,10-1245,Undirected,1
40-98,50-1682,Undirected,1
50-963,50-2761,Undirected,1
10-147,10-1739,Undirected,1
50-1849,50-3034,Undirected,1
50-848,10-860,Undirected,1
50-476,50-1151,Undirected,1
50-1425,10-829,Undirected,1
40-54,50-1127,Undirected,1
10-590,10-1629,Undirected,1
50-35,10-493,Undirected,1
10-931,10-2830,Undirected,1
40-473,50-1666,Undirected,1
50-2008,50-2365,Undirected,1
50-1895,10-972,Undirected,1
40-372,50-1486,Undirected,1
40-511,50-1198,Undirected,1
10-2798,20-349,Undirected,1
40-105,50-2686,Undirected,1
40-513,50-1911,Undirected,1
50-71,50-625,Undirected,1
40-477,50-1748,Undirected,1
50-248,50-571,Undirected,1
50-66,50-2070,Undirected,1
50-1867,10-1423,Undirected,1
50-2731,10-502,Undirected,1
50-785,10-1925,Undirected,1
50-3145,10-170,Undirected,1
50-415,10-708,Undirected,1
40-514,10-112,Undirected,1
50-525,50-1241,Undirected,1
50-1222,10-172,Undirected,1
50-1849,50-2675,Undirected,1
50-353,50-2945,Undirected,1
50-2911,10-1146,Undirected,1
40-235,50-2902,Undirected,1
40-32,50-266,Undirected,1
50-144,10-1076,Undirected,1
50-989,50-1320,Undirected,1
40-325,10-1666,Undirected,1
50-1082,10-665,Undirected,1
40-76,50-913,Undirected,1
10-273,10-2606,Undirected,1
10-2742,20-266,Undirected,1
10-1076,10-1392,Undirected,1
40-134,10-2469,Undirected,1
50-1158,50-1893,Undirected,1
10-753,10-1312,Undirected,1
50-2348,50-2963,Undirected,1
50-943,10-1702,Undirected,1
50-929,10-594,Undirected,1
50-2731,10-1361,Undirected,1
50-2251,50-2324,Undirected,1
50-2919,50-3040,Undirected,1
40-401,10-180,Undirected,1
40-524,10-2321,Undirected,1
50-1954,50-2764,Undirected,1
50-613,50-2380,Undirected,1
50-296,50-1991,Undirected,1
50-1967,50-2011,Undirected,1
50-2393,50-3006,Undirected,1
50-1087,10-1508,Undirected,1
50-89,10-613,Undirected,1
10-21,10-1077,Undirected,1
50-1318,50-2533,Undirected,1
10-253,10-936,Undirected,1
50-415,20-414,Undirected,1
50-5,50-2127,Undirected,1
50-2931,50-3177,Undirected,1
40-346,50-2200,Undirected,1
50-2845,10-1508,Undirected,1
40-378,10-2170,Undirected,1
50-2246,10-527,Undirected,1
40-512,50-1524,Undirected,1
50-188,50-2152,Undirected,1
50-611,50-1441,Undirected,1
50-775,50-3034,Undirected,1
40-494,10-1760,Undirected,1
50-167,50-1237,Undirected,1
50-556,50-2164,Undirected,1
50-1082,10-1407,Undirected,1
50-1503,50-2926,Undirected,1
40-240,50-2149,Undirected,1
50-1261,10-1581,Undirected,1
50-286,50-466,Undirected,1
50-1141,50-2011,Undirected,1
50-445,10-1969,Undirected,1
50-2171,20-116,Undirected,1
50-388,10-2073,Undirected,1
50-984,50-1791,Undirected,1
50-606,50-2513,Undirected,1
50-329,10-19,Undirected,1
50-2483,50-3085,Undirected,1
50-945,50-970,Undirected,1
50-184,50-3132,Undirected,1
50-1599,50-2416,Undirected,1
50-2389,50-3181,Undirected,1
40-195,50-218,Undirected,1
50-3041,50-3197,Undirected,1
10-343,10-463,Undirected,1
50-1574,10-2014,Undirected,1
50-404,50-885,Undirected,1
50-2470,10-272,Undirected,1
40-152,50-151,Undirected,1
50-775,50-2675,Undirected,1
10-1257,10-2606,Undirected,1
50-312,50-3123,Undirected,1
10-2075,10-2761,Undirected,1
50-2275,10-2469,Undirected,1
50-2515,20-161,Undirected,1
50-43,50-2221,Undirected,1
50-1666,50-1686,Undirected,1
10-1274,20-208,Undirected,1
40-244,10-128,Undirected,1
50-152,50-190,Undirected,1
40-464,40-524,Undirected,1
50-268,10-649,Undirected,1
50-2192,10-3038,Undirected,1
50-914,50-2563,Undirected,1
40-441,10-2107,Undirected,1
50-1796,50-3054,Undirected,1
10-1125,10-1767,Undirected,1
50-1401,50-2610,Undirected,1
50-1702,50-3120,Undirected,1
50-320,50-2132,Undirected,1
40-273,50-820,Undirected,1
50-1369,50-1891,Undirected,1
50-380,50-2280,Undirected,1
50-1524,10-273,Undirected,1
40-488,50-468,Undirected,1
50-1442,50-1448,Undirected,1
10-31,10-461,Undirected,1
50-2913,20-43,Undirected,1
50-1269,50-2898,Undirected,1
10-329,10-642,Undirected,1
50-154,50-542,Undirected,1
50-2529,50-2944,Undirected,1
50-2761,10-1277,Undirected,1
10-548,10-1979,Undirected,1
40-238,50-2110,Undirected,1
10-276,10-299,Undirected,1
10-2120,10-2845,Undirected,1
50-2102,10-1259,Undirected,1
50-943,50-2063,Undirected,1
50-1276,50-2424,Undirected,1
50-147,50-3000,Undirected,1
50-1031,10-992,Undirected,1
50-2913,10-388,Undirected,1
50-2701,50-3156,Undirected,1
40-411,50-2198,Undirected,1
10-1525,10-2908,Undirected,1
40-517,50-444,Undirected,1
40-273,50-1216,Undirected,1
50-247,10-36,Undirected,1
50-2484,10-2012,Undirected,1
10-880,10-1312,Undirected,1
50-2490,50-3192,Undirected,1
50-1252,10-1720,Undirected,1
50-904,50-2280,Undirected,1
50-2516,10-177,Undirected,1
50-2394,50-2688,Undirected,1
10-1709,20-151,Undirected,1
50-960,50-1855,Undirected,1
50-412,10-1694,Undirected,1
50-2519,10-2409,Undirected,1
50-67,10-1666,Undirected,1
50-2306,10-2631,Undirected,1
40-82,50-1967,Undirected,1
50-2550,50-2777,Undirected,1
40-500,50-238,Undirected,1
50-1324,50-2352,Undirected,1
50-605,50-1365,Undirected,1
40-518,10-1329,Undirected,1
50-1114,10-1027,Undirected,1
50-2041,50-2397,Undirected,1
40-325,50-3184,Undirected,1
40-86,50-2193,Undirected,1
50-1759,50-1967,Undirected,1
50-2719,50-3191,Undirected,1
40-262,50-643,Undirected,1
50-1503,50-2506,Undirected,1
50-222,50-2533,Undirected,1
50-1701,50-2788,Undirected,1
50-972,10-1341,Undirected,1
50-2043,50-3109,Undirected,1
10-2891,20-416,Undirected,1
50-1377,10-2883,Undirected,1
40-401,10-2606,Undirected,1
50-2192,50-2606,Undirected,1
50-1806,10-324,Undirected,1
10-1574,10-2302,Undirected,1
50-2454,10-590,Undirected,1
40-165,40-380,Undirected,1
50-2010,50-3038,Undirected,1
50-2755,10-753,Undirected,1
50-498,50-2365,Undirected,1
50-2483,10-266,Undirected,1
50-1365,50-1872,Undirected,1
50-424,50-2493,Undirected,1
50-710,50-2987,Undirected,1
10-1739,10-2302,Undirected,1
50-2809,50-3204,Undirected,1
40-412,50-1849,Undirected,1
50-1376,50-2784,Undirected,1
10-452,10-2077,Undirected,1
50-1702,50-2742,Undirected,1
50-1217,20-30,Undirected,1
50-1555,50-2031,Undirected,1
50-1635,10-934,Undirected,1
40-21,50-3006,Undirected,1
50-302,50-993,Undirected,1
50-2067,50-3198,Undirected,1
50-867,50-2224,Undirected,1
40-167,50-2381,Undirected,1
10-299,20-132,Undirected,1
50-970,50-3184,Undirected,1
40-244,50-1954,Undirected,1
50-874,50-1306,Undirected,1
50-1226,50-2220,Undirected,1
50-3040,10-914,Undirected,1
50-1183,50-2436,Undirected,1
50-1265,50-2176,Undirected,1
50-524,50-1198,Undirected,1
50-2422,20-266,Undirected,1
50-943,10-1629,Undirected,1
50-1712,50-2467,Undirected,1
40-382,50-785,Undirected,1
50-252,10-1803,Undirected,1
10-908,10-1330,Undirected,1
40-501,10-608,Undirected,1
50-91,50-2687,Undirected,1
40-385,10-869,Undirected,1
40-436,10-1794,Undirected,1
40-369,50-2642,Undirected,1
50-510,10-649,Undirected,1
50-2876,10-2567,Undirected,1
10-625,10-1423,Undirected,1
50-2313,10-1204,Undirected,1
10-199,10-2552,Undirected,1
50-826,50-1025,Undirected,1
40-137,40-483,Undirected,1
10-2637,10-2744,Undirected,1
10-1259,10-2203,Undirected,1
50-1453,10-61,Undirected,1
40-167,20-250,Undirected,1
50-465,50-3161,Undirected,1
10-2342,20-170,Undirected,1
50-2488,10-347,Undirected,1
50-2283,10-2183,Undirected,1
10-170,10-1801,Undirected,1
40-314,10-666,Undirected,1
50-1676,10-2828,Undirected,1
50-190,50-1686,Undirected,1
10-1680,20-231,Undirected,1
50-353,50-2267,Undirected,1
40-194,50-3159,Undirected,1
50-1910,10-594,Undirected,1
50-1803,10-1984,Undirected,1
10-1998,20-104,Undirected,1
50-2518,50-2946,Undirected,1
20-12,20-85,Undirected,1
10-2171,10-2353,Undirected,1
50-2731,10-2915,Undirected,1
50-2329,50-2493,Undirected,1
50-325,10-2397,Undirected,1
40-534,10-765,Undirected,1
50-432,50-2771,Undirected,1
40-3,10-2210,Undirected,1
50-415,10-1386,Undirected,1
40-134,40-215,Undirected,1
40-167,40-446,Undirected,1
50-2221,10-1068,Undirected,1
50-373,50-661,Undirected,1
10-2426,10-2810,Undirected,1
50-1847,10-143,Undirected,1
40-401,50-586,Undirected,1
50-1372,50-1621,Undirected,1
