Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
4386,550,Desolation Row by Bob Dylan,11/24/2006,00,00-2202,00-2202-stephen king,2693,bob dylan,stephen king
4387,550,Choctaw Bingo by James McMurtry,11/24/2006,00,00-2203,00-2203-stephen king,2693,james mcmurtry,stephen king
4388,550,Middle of the Road by The Pretenders,11/24/2006,00,00-2204,00-2204-stephen king,2693,the pretenders,stephen king
4389,550,Barrier Reef by Old 97's,11/24/2006,00,00-2205,00-2205-stephen king,2693,old 97 s,stephen king
4390,550,Ramrod by Bruce Springsteen,11/24/2006,00,00-2206,00-2206-stephen king,2693,bruce springsteen,stephen king
4392,550,When the Stars Go Blue by Ryan Adams,11/24/2006,00,00-2207,00-2207-stephen king,2693,ryan adams,stephen king
4377,549,Lullaby of Broadway by The Broadway cast of 42nd Street,12/1/2006,00,00-2208,00-2208-matt lucas,1805,the broadway cast,matt lucas
4378,549,Starmaker by The Kids From Fame,12/1/2006,00,00-2209,00-2209-matt lucas,1805,the kids from fame,matt lucas
4379,549,The Inchworm by Danny Kaye,12/1/2006,00,00-2210,00-2210-matt lucas,1805,danny kaye,matt lucas
4381,549,The Light by The Proclaimers,12/1/2006,00,00-2211,00-2211-matt lucas,1805,the proclaimers,matt lucas
4382,549,Songs of Love by Ben Folds,12/1/2006,00,00-2212,00-2212-matt lucas,1805,ben folds,matt lucas
4383,549,Not While I'm Around by Manoel Felciano,12/1/2006,00,00-2213,00-2213-matt lucas,1805,manoel felciano,matt lucas
4384,549,Madeleine by Jacques Brel,12/1/2006,00,00-2214,00-2214-matt lucas,1805,jacques brel,matt lucas
4369,548,"Tu, che di gel sei cinta (from Turandot) by Giacomo Puccini",12/8/2006,00,00-2215,00-2215-raymond gubbay,2235,giacomo puccini,raymond gubbay
4370,548,Piano Concerto No. 5 in E flat major 'Emperor' - 3rd movement by Ludwig van Beethoven,12/8/2006,00,00-2216,00-2216-raymond gubbay,2235,ludwig van beethoven,raymond gubbay
4371,548,Act 1 Duet (from Madama Butterfly) by Giacomo Puccini,12/8/2006,00,00-2217,00-2217-raymond gubbay,2235,giacomo puccini,raymond gubbay
4372,548,Sempre libera (from La traviata) by Giuseppe Verdi,12/8/2006,00,00-2218,00-2218-raymond gubbay,2235,giuseppe verdi,raymond gubbay
4373,548,Nutcracker ballet - Act  2 Final Waltz by Pyotr Ilyich Tchaikovsky,12/8/2006,00,00-2219,00-2219-raymond gubbay,2235,pyotr ilyich tchaikovsky,raymond gubbay
4374,548,La Vie En Rose by Édith Piaf,12/8/2006,00,00-2220,00-2220-raymond gubbay,2235,edith piaf,raymond gubbay
4375,548,Dove sono (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,12/8/2006,00,00-2221,00-2221-raymond gubbay,2235,wolfgang amadeus mozart,raymond gubbay
4376,548,Violin Concerto No. 1 in G minor by Max Bruch,12/8/2006,00,00-2222,00-2222-raymond gubbay,2235,max bruch,raymond gubbay
4361,547,Prize Song (from Die Meistersinger von Nürnberg) by Richard Wagner,12/15/2006,00,00-2223,00-2223-karl jenkins,1501,richard wagner,karl jenkins
4362,547,Concerto  for Oboe and Violin in C minor - 1st movement by Johann Sebastian Bach,12/15/2006,00,00-2224,00-2224-karl jenkins,1501,johann sebastian bach,karl jenkins
4363,547,Blue in Green by Miles Davis,12/15/2006,00,00-2225,00-2225-karl jenkins,1501,miles davis,karl jenkins
4364,547,The Goodbye Look by Donald Fagen,12/15/2006,00,00-2226,00-2226-karl jenkins,1501,donald fagen,karl jenkins
4365,547,Symphony No. 5 in C sharp minor - 4th movement (Adagietto) by Gustav Mahler,12/15/2006,00,00-2227,00-2227-karl jenkins,1501,gustav mahler,karl jenkins
4366,547,Birdland by Weather Report,12/15/2006,00,00-2228,00-2228-karl jenkins,1501,weather report,karl jenkins
4367,547,The Benedictus from the Armed Man: A Mass for Peace by Karl Jenkins,12/15/2006,00,00-2229,00-2229-karl jenkins,1501,karl jenkins,karl jenkins
4368,547,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier) by Richard Strauss,12/15/2006,00,00-2230,00-2230-karl jenkins,1501,richard strauss,karl jenkins
4353,546,Huapango by José Pablo Moncayo,12/22/2006,00,00-2231,00-2231-arnold wesker,186,jose pablo moncayo,arnold wesker
4354,546,Oratorio Yamato Taker by Shigeaki Saegusa,12/22/2006,00,00-2232,00-2232-arnold wesker,186,shigeaki saegusa,arnold wesker
4355,546,Magnificat in D major by Carl Philipp Emanuel Bach,12/22/2006,00,00-2233,00-2233-arnold wesker,186,carl philipp emanuel bach,arnold wesker
4356,546,Gurrelieder (finale) by Arnold Schoenberg,12/22/2006,00,00-2234,00-2234-arnold wesker,186,arnold schoenberg,arnold wesker
4357,546,Shone with the Sun by Ben Till / Arnold Wesker,12/22/2006,00,00-2235,00-2235-arnold wesker,186,ben till arnold wesker,arnold wesker
4358,546,Mir ist die Ehre widerfahren (from Der Rosenkavalier) by Richard Strauss,12/22/2006,00,00-2236,00-2236-arnold wesker,186,richard strauss,arnold wesker
4359,546,Dancing on the Ceiling by Lionel Richie,12/22/2006,00,00-2237,00-2237-arnold wesker,186,lionel richie,arnold wesker
4360,546,Cryin' by Joe Satriani,12/22/2006,00,00-2238,00-2238-arnold wesker,186,joe satriani,arnold wesker
4345,545,Londonderry Air (Danny Boy) by James Galway,12/29/2006,00,00-2239,00-2239-gloria hunniford,1020,james galway,gloria hunniford
4346,545,Have I Told You Lately by Van Morrison,12/29/2006,00,00-2240,00-2240-gloria hunniford,1020,van morrison,gloria hunniford
4347,545,Move Over Darling by Doris Day,12/29/2006,00,00-2241,00-2241-gloria hunniford,1020,doris day,gloria hunniford
4348,545,Overture from the Soundtrack of Gigi by Frederick Loewe,12/29/2006,00,00-2242,00-2242-gloria hunniford,1020,frederick loewe,gloria hunniford
4349,545,"New York, New York by Frank Sinatra",12/29/2006,00,00-2243,00-2243-gloria hunniford,1020,frank sinatra,gloria hunniford
4350,545,September Morn by Neil Diamond,12/29/2006,00,00-2244,00-2244-gloria hunniford,1020,neil diamond,gloria hunniford
4351,545,Miss You Nights by Sir Cliff Richard,12/29/2006,00,00-2245,00-2245-gloria hunniford,1020,sir cliff richard,gloria hunniford
4352,545,The Beyondness of Things by John Barry,12/29/2006,00,00-2246,00-2246-gloria hunniford,1020,john barry,gloria hunniford
4337,544,"Etude in C minor, Op. 10/12 'Revolutionary' by Frédéric Chopin",1/5/2007,00,00-2247,00-2247-anthony horowitz,155,frédéric chopin,anthony horowitz
4338,544,Eleanor Rigby by The Beatles,1/5/2007,00,00-2248,00-2248-anthony horowitz,155,the beatles,anthony horowitz
4339,544,Et in terra pax (from Gloria in D major) by Antonio Vivaldi,1/5/2007,00,00-2249,00-2249-anthony horowitz,155,antonio vivaldi,anthony horowitz
4340,544,El Tango De Roxanne by Moulin Rouge,1/5/2007,00,00-2250,00-2250-anthony horowitz,155,moulin rouge,anthony horowitz
4341,544,She's Always A Woman by Billy Joel,1/5/2007,00,00-2251,00-2251-anthony horowitz,155,billy joel,anthony horowitz
4342,544,Go down Moses (from A Child of our Time) by Michael Tippett,1/5/2007,00,00-2252,00-2252-anthony horowitz,155,michael tippett,anthony horowitz
4343,544,"Sit Down, You're Rockin' The Boat by David Healey",1/5/2007,00,00-2253,00-2253-anthony horowitz,155,david healey,anthony horowitz
4344,544,In the midst of life (from Albert Herring) by Benjamin Britten,1/5/2007,00,00-2254,00-2254-anthony horowitz,155,benjamin britten,anthony horowitz
4329,543,Mandatum Novum do Vobis by The monks of the Benedictine Monastry of Santo Domingo de Silos,1/19/2007,00,00-2255,00-2255-edna o brien,786,the monks of the benedictine monastry of santo domingo de silos,edna o brien
4330,543,Donda lieta usci (Mimi's farewell) (from La Bohème) by Giacomo Puccini,1/19/2007,00,00-2256,00-2256-edna o brien,786,giacomo puccini,edna o brien
4331,543,Goldberg Variations - Variations Nos. 1 & 2 by Johann Sebastian Bach,1/19/2007,00,00-2257,00-2257-edna o brien,786,johann sebastian bach,edna o brien
4332,543,"The Foggy, Foggy Dew by The Chieftains & Sinéad O'Connor",1/19/2007,00,00-2258,00-2258-edna o brien,786,sinead o connor,edna o brien
4333,543,Fairytale Of New York by The Pogues,1/19/2007,00,00-2259,00-2259-edna o brien,786,the pogues,edna o brien
4334,543,Drums of Passion by Michael Olatunji,1/19/2007,00,00-2260,00-2260-edna o brien,786,michael olatunji,edna o brien
4335,543,Requiem in D minor - Lacrymosa by Wolfgang Amadeus Mozart,1/19/2007,00,00-2261,00-2261-edna o brien,786,wolfgang amadeus mozart,edna o brien
4336,543,"Non, Je Ne Regrette Rien by Édith Piaf",1/19/2007,00,00-2262,00-2262-edna o brien,786,edith piaf,edna o brien
4321,542,I Am‚Ä¶I Said by Neil Diamond,1/26/2007,00,00-2263,00-2263-ann daniels,119,neil diamond,ann daniels
4323,542,The Eton Rifles by The Jam,1/26/2007,00,00-2264,00-2264-ann daniels,119,the jam,ann daniels
4324,542,Swan Lake - Act 4 (finale) by Pyotr Ilyich Tchaikovsky,1/26/2007,00,00-2265,00-2265-ann daniels,119,pyotr ilyich tchaikovsky,ann daniels
4327,542,Feeling Good by Nina Simone,1/26/2007,00,00-2266,00-2266-ann daniels,119,nina simone,ann daniels
4313,541,Old Rivers by Walter Brennan,2/2/2007,00,00-2267,00-2267-brian aldiss,340,walter brennan,brian aldiss
4314,541,Opening movement of Symphony of Sorrowful Songs by Henryk Mikolaj Górecki,2/2/2007,00,00-2268,00-2268-brian aldiss,340,henryk mikolaj gorecki,brian aldiss
4315,541,Cow-Cow Boogie (with the Ink Spots) by Ella Fitzgerald,2/2/2007,00,00-2269,00-2269-brian aldiss,340,ella fitzgerald,brian aldiss
4316,541,In the Steppes of Central Asia by Alexander Borodin,2/2/2007,00,00-2270,00-2270-brian aldiss,340,alexander borodin,brian aldiss
4317,541,Quand j'étais roi de Béotie (from Orpheus in the Underworld) by Jacques Offenbach,2/2/2007,00,00-2271,00-2271-brian aldiss,340,jacques offenbach,brian aldiss
4318,541,Oj Lolo Moja or Oh My Darling by The Choir and Tambouritza Ensemble of Radio Osijek,2/2/2007,00,00-2272,00-2272-brian aldiss,340,the choir and tambouritza ensemble of radio osijek,brian aldiss
4319,541,"So Long, Mom (A Song for World War III) by Tom Lehrer",2/2/2007,00,00-2273,00-2273-brian aldiss,340,tom lehrer,brian aldiss
4320,541,"Mars (The Bringer of War) From The Planets ‚Äì Suite, op.32 by Gustav Holst",2/2/2007,00,00-2274,00-2274-brian aldiss,340,gustav holst,brian aldiss
4305,540,Why Can't the English? by Rex Harrison,2/9/2007,00,00-2275,00-2275-neil tennant,1933,rex harrison,neil tennant
4306,540,She Loves You by The Beatles,2/9/2007,00,00-2276,00-2276-neil tennant,1933,the beatles,neil tennant
4307,540,Fantasia On A Theme By Thomas Tallis by Ralph Vaughan Williams,2/9/2007,00,00-2277,00-2277-neil tennant,1933,ralph vaughan williams,neil tennant
4308,540,Changes by David Bowie,2/9/2007,00,00-2278,00-2278-neil tennant,1933,david bowie,neil tennant
4310,540,"Good Morning, Heartache by Billie Holiday",2/9/2007,00,00-2279,00-2279-neil tennant,1933,billie holiday,neil tennant
4311,540,I Don't Want to Hear It Anymore by Dusty Springfield,2/9/2007,00,00-2280,00-2280-neil tennant,1933,dusty springfield,neil tennant
4312,540,Symphony No. 5 in D minor - 1st movement by Dmitry Shostakovich,2/9/2007,00,00-2281,00-2281-neil tennant,1933,dmitry shostakovich,neil tennant
4297,539,Good Vibrations by The Beach Boys,2/16/2007,00,00-2282,00-2282-paul abbott,2042,the beach boys,paul abbott
4298,539,Ode to Billie Joe by Bobbie Gentry,2/16/2007,00,00-2283,00-2283-paul abbott,2042,bobbie gentry,paul abbott
4299,539,Sweet Soul Music by Arthur Conley,2/16/2007,00,00-2284,00-2284-paul abbott,2042,arthur conley,paul abbott
4300,539,Imagine by John Lennon,2/16/2007,00,00-2285,00-2285-paul abbott,2042,john lennon,paul abbott
4301,539,Children of the Revolution by T. Rex,2/16/2007,00,00-2286,00-2286-paul abbott,2042,t rex,paul abbott
4302,539,Town Called Malice by The Jam,2/16/2007,00,00-2287,00-2287-paul abbott,2042,the jam,paul abbott
4303,539,Video Lullaby ‚Äì Private tape by Tom Abbott with his band,2/16/2007,00,00-2288,00-2288-paul abbott,2042,tom abbott with his band,paul abbott
4304,539,The First Time Ever I Saw Your Face by Roberta Flack,2/16/2007,00,00-2289,00-2289-paul abbott,2042,roberta flack,paul abbott
4290,538,Main theme to the 1964 film 633 Squadron by Ron Goodwin,2/23/2007,00,00-2290,00-2290-grayson perry,1043,ron goodwin,grayson perry
4291,538,This is All I Ask by Tony Bennett,2/23/2007,00,00-2291,00-2291-grayson perry,1043,tony bennett,grayson perry
4292,538,Hip Priest by The Fall,2/23/2007,00,00-2292,00-2292-grayson perry,1043,the fall,grayson perry
4293,538,Killed by Death by Motörhead,2/23/2007,00,00-2293,00-2293-grayson perry,1043,death by motorhead,grayson perry
4294,538,Always on My Mind by Willie Nelson,2/23/2007,00,00-2294,00-2294-grayson perry,1043,willie nelson,grayson perry
4295,538,One Day I'll Fly Away by Randy Crawford,2/23/2007,00,00-2295,00-2295-grayson perry,1043,randy crawford,grayson perry
4296,538,Prophecies by Philip Glass,2/23/2007,00,00-2296,00-2296-grayson perry,1043,philip glass,grayson perry
4281,537,Fire and Rain by James Taylor,3/2/2007,00,00-2297,00-2297-andrew neil,105,james taylor,andrew neil
4282,537,"Smiling Phases by Blood, Sweat & Tears",3/2/2007,00,00-2298,00-2298-andrew neil,105,blood sweat tears,andrew neil
4283,537,Concierto De Aranjuez by Miles Davis,3/2/2007,00,00-2299,00-2299-andrew neil,105,miles davis,andrew neil
4284,537,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",3/2/2007,00,00-2300,00-2300-andrew neil,105,edward elgar,andrew neil
4285,537,Symphony No. 9 in E minor 'From the New World' by Antonín Dvořák,3/2/2007,00,00-2301,00-2301-andrew neil,105,antonin dvorak,andrew neil
4286,537,Violin Concerto in D major - 1st movement by Pyotr Ilyich Tchaikovsky,3/2/2007,00,00-2302,00-2302-andrew neil,105,pyotr ilyich tchaikovsky,andrew neil
4287,537,Golden Slumbers/Carry That Weight/The End by The Beatles,3/2/2007,00,00-2303,00-2303-andrew neil,105,the beatles,andrew neil
4288,537,Being Boring by Pet Shop Boys,3/2/2007,00,00-2304,00-2304-andrew neil,105,pet shop boys,andrew neil
4273,536,The Water of Tyne by Farnham Youth Choir,3/9/2007,00,00-2305,00-2305-jp donleavy,1458,farnham youth choir,jp donleavy
4274,536,Oh Susannah by The Tabernacle Choir at Temple Square,3/9/2007,00,00-2306,00-2306-jp donleavy,1458,the tabernacle choir at temple square,jp donleavy
4275,536,Annie Laurie by Soviet Army Chorus & Drum Corps,3/9/2007,00,00-2307,00-2307-jp donleavy,1458,soviet army chorus drum corps,jp donleavy
4276,536,Piano Concerto in G Major by Maurice Ravel,3/9/2007,00,00-2308,00-2308-jp donleavy,1458,maurice ravel,jp donleavy
4277,536,Land of My Fathers by The Fron Male Voice Choir,3/9/2007,00,00-2309,00-2309-jp donleavy,1458,the fron male voice choir,jp donleavy
4278,536,Parce Mihi Domine (from Officium Defunctorum) by Cristóbal de Morales,3/9/2007,00,00-2310,00-2310-jp donleavy,1458,cristobal de morales,jp donleavy
4279,536,Humming Chorus (from Madama Butterfly) by Giacomo Puccini,3/9/2007,00,00-2311,00-2311-jp donleavy,1458,giacomo puccini,jp donleavy
4280,536,Piano Concerto No. 5 in E flat major 'Emperor'  - 2nd movement by Ludwig van Beethoven,3/9/2007,00,00-2312,00-2312-jp donleavy,1458,ludwig van beethoven,jp donleavy
4265,535,Hupenyu Hwangu by Bhundu Boys,3/16/2007,00,00-2313,00-2313-andy kershaw,107,bhundu boys,andy kershaw
4266,535,Like a Rolling Stone by Bob Dylan,3/16/2007,00,00-2314,00-2314-andy kershaw,107,bob dylan,andy kershaw
4267,535,(White Man) in Hammersmith Palais by The Clash,3/16/2007,00,00-2315,00-2315-andy kershaw,107,the clash,andy kershaw
4268,535,"Lawyers, Guns and Money by Warren Zevon",3/16/2007,00,00-2316,00-2316-andy kershaw,107,warren zevon,andy kershaw
4269,535,One Man Guy by Loudon Wainwright III,3/16/2007,00,00-2317,00-2317-andy kershaw,107,loudon wainwright iii,andy kershaw
4270,535,Carey by Joni Mitchell,3/16/2007,00,00-2318,00-2318-andy kershaw,107,joni mitchell,andy kershaw
4271,535,Return of the Grievous Angel by Gram Parsons and Emmylou Harris,3/16/2007,00,00-2319,00-2319-andy kershaw,107,gram parsons,andy kershaw
4257,534,Variations on the St Antoni Chorale - theme by Johannes Brahms,3/23/2007,00,00-2320,00-2320-jo brand,1319,johannes brahms,jo brand
4258,534,"Oh England, My Lionheart by Kate Bush",3/23/2007,00,00-2321,00-2321-jo brand,1319,kate bush,jo brand
4259,534,Gloomy Sunday by Paul Robeson,3/23/2007,00,00-2322,00-2322-jo brand,1319,paul robeson,jo brand
4260,534,Smash It Up by The Damned,3/23/2007,00,00-2323,00-2323-jo brand,1319,the damned,jo brand
4261,534,People Like Us by Talking Heads,3/23/2007,00,00-2324,00-2324-jo brand,1319,talking heads,jo brand
4262,534,Waiting for the Great Leap Forwards by Billy Bragg,3/23/2007,00,00-2325,00-2325-jo brand,1319,billy bragg,jo brand
4263,534,Couldn't Call It Unexpected No 4 by Elvis Costello,3/23/2007,00,00-2326,00-2326-jo brand,1319,elvis costello,jo brand
4264,534,The Wedding by Abdullah Ibrahim,3/23/2007,00,00-2327,00-2327-jo brand,1319,abdullah ibrahim,jo brand
4249,533,Kyrie (Missa Papae Marcelli) by Giovanni Pierluigi da Palestrina,3/30/2007,00,00-2328,00-2328-professor raymond tallis,2189,giovanni pierluigi da palestrina,professor raymond tallis
4250,533,Berceuse (from Dolly Suite) by Gabriel Fauré,3/30/2007,00,00-2329,00-2329-professor raymond tallis,2189,gabriel faure,professor raymond tallis
4251,533,Hey Jude by The Beatles,3/30/2007,00,00-2330,00-2330-professor raymond tallis,2189,the beatles,professor raymond tallis
4252,533,Suite for Solo Cello No. 6 in D major - 1st movement by Johann Sebastian Bach,3/30/2007,00,00-2331,00-2331-professor raymond tallis,2189,johann sebastian bach,professor raymond tallis
4253,533,"String Quartet No. 7 in F major, Op. 59/1 'Rasumovsky' - 1st movement by Ludwig van Beethoven",3/30/2007,00,00-2332,00-2332-professor raymond tallis,2189,ludwig van beethoven,professor raymond tallis
4254,533,String Quintet in C major - 1st movement by Franz Schubert,3/30/2007,00,00-2333,00-2333-professor raymond tallis,2189,franz schubert,professor raymond tallis
4255,533,The Marriage Of Figaro Act 2 Finale by Wolfgang Amadeus Mozart,3/30/2007,00,00-2334,00-2334-professor raymond tallis,2189,wolfgang amadeus mozart,professor raymond tallis
4256,533,Echo mia agape (I have a love) by Mikis Theodorakis,3/30/2007,00,00-2335,00-2335-professor raymond tallis,2189,mikis theodorakis,professor raymond tallis
